xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.43799,0.10856,0.17377,0.19909,0.00223,0.00179,0.00169,0.00135,0.00348,0.00316,0.00012,0.98337,0.00001,0.00280,7,7
0.55517,0.82497,0.20026,0.42699,0.00418,0.00408,0.00001,0.00148,0.00123,0.00024,0.00176,0.00164,0.00393,0.98143,9,9
0.92905,0.37131,0.60154,0.95357,0.00032,0.00204,0.00318,0.00364,0.00237,0.00090,0.98346,0.00022,0.00068,0.00319,6,8
0.64298,0.56141,0.70476,0.04149,0.00034,0.00132,0.01116,0.36336,0.00488,0.60151,0.00405,0.00857,0.00345,0.00136,5,5
0.40897,0.25499,0.41108,0.15130,0.01113,0.00252,0.00474,0.04438,0.01130,0.01394,0.00106,0.89489,0.00013,0.01591,7,7
0.61564,0.31210,0.05074,0.17771,0.00413,0.00330,0.00065,0.00100,0.00289,0.00192,0.00058,0.00002,0.97896,0.00656,8,8
0.86029,0.18812,0.61996,0.98079,0.00021,0.00150,0.00309,0.00277,0.00177,0.00071,0.98751,0.00015,0.00045,0.00184,6,6
0.63299,0.63156,0.85317,0.21348,0.00290,0.00034,0.00231,0.93094,0.00585,0.02125,0.01881,0.00332,0.00276,0.01151,3,7
0.24025,0.44865,0.37640,0.30219,0.17784,0.00326,0.79425,0.00827,0.00342,0.00058,0.00418,0.00314,0.00497,0.00009,2,0
0.58918,0.63738,0.52662,0.34566,0.01950,0.00054,0.03763,0.39891,0.39331,0.02458,0.07858,0.01140,0.02082,0.01474,3,4
0.68024,0.90075,0.23704,0.44804,0.00312,0.00356,0.00001,0.00132,0.00082,0.00019,0.00168,0.00205,0.00175,0.98552,9,9
0.52859,0.61348,0.66516,0.10682,0.00205,0.00017,0.00650,0.79575,0.07328,0.09246,0.00904,0.00671,0.00787,0.00618,3,5
0.50001,0.55285,0.55920,0.21522,0.11626,0.00169,0.10437,0.57591,0.09587,0.01752,0.02703,0.03625,0.01467,0.01043,3,2
0.77050,0.56330,0.61325,0.40191,0.00976,0.00156,0.01298,0.54339,0.12721,0.04176,0.18229,0.00789,0.02393,0.04924,3,4
0.24359,0.53234,0.38666,0.40848,0.85759,0.00939,0.03873,0.02587,0.00712,0.00027,0.01985,0.00750,0.01470,0.01897,0,0
0.67553,0.66570,0.59089,0.42909,0.01657,0.02124,0.00205,0.23066,0.01121,0.02330,0.13468,0.01709,0.01629,0.52692,9,9
0.85866,0.21705,0.61923,0.97927,0.00021,0.00154,0.00311,0.00281,0.00179,0.00072,0.98730,0.00016,0.00046,0.00189,6,6
0.99279,0.40937,0.65843,0.94526,0.00025,0.00139,0.00318,0.00473,0.00193,0.00090,0.98470,0.00018,0.00050,0.00223,6,6
0.66477,0.44231,0.44435,0.10707,0.00004,0.00317,0.01047,0.01737,0.00299,0.95687,0.00159,0.00383,0.00336,0.00031,5,5
0.52406,0.76549,0.10754,0.44300,0.00167,0.00006,0.01644,0.00324,0.96046,0.00342,0.00628,0.00391,0.00375,0.00077,4,4
0.56506,0.44255,0.53512,0.67871,0.00662,0.00976,0.50571,0.01787,0.00894,0.00765,0.43673,0.00246,0.00378,0.00045,2,5
0.50263,0.96454,0.24754,0.44447,0.00270,0.00272,0.00000,0.00119,0.00066,0.00014,0.00136,0.00162,0.00144,0.98816,9,9
0.23918,0.32509,0.33216,0.37189,0.00416,0.00132,0.98576,0.00121,0.00163,0.00157,0.00241,0.00119,0.00074,0.00000,2,2
0.43917,0.80078,0.05549,0.35634,0.00056,0.00003,0.00265,0.00226,0.98104,0.00405,0.00178,0.00283,0.00352,0.00128,4,4
0.53453,0.89558,0.23435,0.44619,0.00272,0.00296,0.00000,0.00113,0.00069,0.00015,0.00139,0.00158,0.00163,0.98775,9,1
0.69794,0.93880,0.23785,0.44552,0.00320,0.00344,0.00001,0.00136,0.00085,0.00018,0.00166,0.00203,0.00179,0.98549,9,9
0.75488,0.32328,0.36810,0.04666,0.00001,0.00202,0.00298,0.00519,0.00127,0.98401,0.00035,0.00241,0.00161,0.00016,5,5
0.39340,0.84493,0.03743,0.38209,0.00051,0.00001,0.00171,0.00138,0.98815,0.00169,0.00129,0.00242,0.00183,0.00100,4,4
0.95276,0.51825,0.72050,0.82012,0.00067,0.00159,0.00688,0.02396,0.00385,0.00259,0.95530,0.00048,0.00103,0.00365,6,6
0.40797,0.72916,0.90614,0.03164,0.00087,0.00008,0.00162,0.95744,0.00233,0.03009,0.00251,0.00214,0.00108,0.00184,3,5
0.84396,0.16603,0.62032,0.98259,0.00020,0.00148,0.00308,0.00273,0.00175,0.00069,0.98769,0.00015,0.00044,0.00179,6,6
0.07779,0.59107,0.26904,0.13426,0.98577,0.00077,0.00349,0.00253,0.00056,0.00001,0.00012,0.00169,0.00276,0.00230,0,0
0.73640,0.92804,0.23899,0.44400,0.00338,0.00363,0.00001,0.00143,0.00089,0.00020,0.00174,0.00219,0.00185,0.98469,9,9
0.33039,0.68431,0.95140,0.08742,0.00172,0.00005,0.00186,0.97869,0.00194,0.00872,0.00352,0.00124,0.00086,0.00142,3,3
0.68685,0.45137,0.44118,0.20743,0.00676,0.03030,0.01218,0.23715,0.03492,0.42891,0.03412,0.02027,0.10100,0.09438,5,9
0.43994,0.21168,0.18134,0.17641,0.00125,0.00314,0.00311,0.00238,0.00558,0.01579,0.00020,0.96568,0.00003,0.00284,7,7
0.77024,0.12325,0.62459,0.98932,0.00018,0.00136,0.00296,0.00255,0.00162,0.00064,0.98854,0.00014,0.00040,0.00162,6,6
0.64842,0.65927,0.65254,0.26377,0.02358,0.00302,0.00068,0.48149,0.00985,0.00955,0.02379,0.01436,0.00897,0.42470,3,9
0.55565,0.72708,0.17555,0.41731,0.00209,0.00010,0.00527,0.00966,0.94720,0.00614,0.01067,0.00374,0.00983,0.00530,4,8
0.37666,0.42467,0.38859,0.24524,0.01141,0.00232,0.77877,0.05046,0.06682,0.05114,0.01354,0.01685,0.00843,0.00026,2,0
0.20891,0.77660,0.97423,0.05264,0.00162,0.00003,0.00120,0.98502,0.00134,0.00588,0.00209,0.00101,0.00061,0.00120,3,3
0.62977,0.20799,0.03195,0.12799,0.00260,0.00182,0.00071,0.00061,0.00204,0.00157,0.00027,0.00001,0.98833,0.00204,8,8
0.50291,0.35603,0.09970,0.20783,0.01487,0.00974,0.04048,0.00426,0.01527,0.01194,0.00342,0.00019,0.89803,0.00181,8,8
0.22989,0.63829,0.97241,0.05587,0.00185,0.00003,0.00140,0.98489,0.00139,0.00549,0.00219,0.00101,0.00063,0.00112,3,7
0.43401,0.22933,0.21557,0.16932,0.00154,0.00285,0.00555,0.00701,0.01967,0.04170,0.00050,0.91647,0.00011,0.00462,7,7
0.66329,0.50366,0.56654,0.06033,0.00011,0.00119,0.00672,0.11474,0.00843,0.85418,0.00261,0.00669,0.00414,0.00118,5,4
0.97437,0.38817,0.63668,0.95088,0.00026,0.00158,0.00346,0.00405,0.00206,0.00090,0.98474,0.00019,0.00053,0.00221,6,6
0.46509,0.25672,0.22842,0.13914,0.00085,0.01588,0.01557,0.01127,0.01275,0.34420,0.00104,0.59384,0.00054,0.00407,7,7
0.70930,0.43383,0.38709,0.07191,0.00003,0.00182,0.00532,0.01572,0.00580,0.96163,0.00098,0.00456,0.00365,0.00048,5,3
0.90413,0.53047,0.74881,0.74454,0.00078,0.00204,0.00924,0.05556,0.00540,0.00704,0.91239,0.00080,0.00167,0.00507,6,6
0.85026,0.68222,0.09524,0.41175,0.00453,0.94190,0.00797,0.00034,0.00017,0.00969,0.00434,0.00325,0.01887,0.00894,1,3
0.99198,0.39733,0.65156,0.95131,0.00024,0.00142,0.00307,0.00432,0.00190,0.00085,0.98528,0.00018,0.00049,0.00225,6,6
0.19732,0.32075,0.33464,0.38166,0.00389,0.00119,0.98663,0.00112,0.00157,0.00140,0.00240,0.00118,0.00062,0.00000,2,2
0.88383,0.61748,0.33973,0.65000,0.01081,0.55129,0.01840,0.00663,0.00222,0.01748,0.28726,0.00810,0.02285,0.07494,1,1
0.06914,0.33366,0.32940,0.37984,0.00436,0.00163,0.98361,0.00135,0.00189,0.00193,0.00290,0.00151,0.00081,0.00001,2,2
0.75060,0.42323,0.42215,0.05311,0.00001,0.00221,0.00358,0.00847,0.00126,0.97940,0.00051,0.00258,0.00179,0.00020,5,3
0.37986,0.80073,0.04504,0.37920,0.00072,0.00002,0.00209,0.00174,0.98455,0.00208,0.00150,0.00412,0.00179,0.00139,4,7
0.19984,0.28599,0.32920,0.37750,0.00353,0.00131,0.98621,0.00115,0.00167,0.00173,0.00248,0.00123,0.00069,0.00000,2,2
0.98384,0.37433,0.63876,0.96433,0.00022,0.00145,0.00314,0.00351,0.00182,0.00079,0.98645,0.00017,0.00047,0.00198,6,6
0.57139,0.26823,0.03520,0.13587,0.00285,0.00208,0.00098,0.00077,0.00289,0.00216,0.00035,0.00001,0.98564,0.00226,8,8
0.59155,0.24623,0.03642,0.12610,0.00254,0.00204,0.00081,0.00064,0.00200,0.00182,0.00028,0.00001,0.98793,0.00193,8,8
0.49401,0.31728,0.07642,0.18117,0.09666,0.00639,0.00400,0.00648,0.01912,0.00177,0.00184,0.00042,0.83075,0.03259,8,0
0.31042,0.27630,0.30741,0.33421,0.00255,0.00263,0.97383,0.00217,0.00325,0.00831,0.00321,0.00272,0.00133,0.00001,2,2
0.23441,0.56874,0.19049,0.22430,0.71202,0.01619,0.00705,0.01696,0.01187,0.00077,0.00346,0.00613,0.12387,0.10167,0,9
0.24014,0.68902,0.96011,0.05944,0.00210,0.00004,0.00127,0.98385,0.00152,0.00554,0.00233,0.00109,0.00074,0.00151,3,3
0.74663,0.50414,0.50489,0.44078,0.00053,0.03096,0.06221,0.06043,0.01477,0.66443,0.13873,0.01380,0.00952,0.00461,5,3
0.50458,0.29181,0.06370,0.14587,0.01406,0.00276,0.00287,0.00201,0.00724,0.00196,0.00070,0.00005,0.96417,0.00418,8,8
0.57206,0.34311,0.12144,0.28593,0.00565,0.00770,0.00364,0.00226,0.00571,0.00474,0.00387,0.00004,0.96035,0.00603,8,8
0.71783,0.79123,0.18375,0.46479,0.00482,0.02396,0.00002,0.00118,0.00072,0.00056,0.00318,0.00416,0.00361,0.95781,9,1
0.91546,0.62454,0.18811,0.58288,0.00226,0.91842,0.00946,0.00053,0.00026,0.01267,0.02999,0.00331,0.01071,0.01238,1,1
0.62314,0.46349,0.52051,0.20226,0.00170,0.00410,0.16431,0.17306,0.04511,0.55381,0.01957,0.02944,0.00774,0.00115,5,7
0.39610,0.37324,0.45212,0.35853,0.00506,0.00131,0.97412,0.00530,0.00245,0.00337,0.00567,0.00170,0.00101,0.00001,2,2
0.52866,0.62980,0.73173,0.10884,0.00123,0.00070,0.00442,0.77103,0.01338,0.17678,0.00933,0.00962,0.00477,0.00875,3,5
0.12633,0.70983,0.98247,0.05303,0.00177,0.00003,0.00104,0.98664,0.00123,0.00461,0.00198,0.00089,0.00058,0.00124,3,2
0.51362,0.59300,0.67210,0.16244,0.00831,0.00012,0.01090,0.83098,0.09527,0.02208,0.01256,0.00750,0.00617,0.00610,3,7
0.56939,0.28381,0.04179,0.13319,0.00264,0.00223,0.00115,0.00098,0.00384,0.00324,0.00042,0.00002,0.98293,0.00255,8,8
0.52738,0.89926,0.24089,0.44467,0.00281,0.00295,0.00000,0.00121,0.00071,0.00015,0.00145,0.00163,0.00166,0.98742,9,9
0.52306,0.38726,0.03306,0.22855,0.01288,0.00239,0.01560,0.00646,0.18017,0.01357,0.00431,0.00055,0.75687,0.00721,8,0
0.44659,0.65523,0.96991,0.19144,0.00195,0.00007,0.00255,0.97172,0.00229,0.00720,0.01037,0.00113,0.00087,0.00184,3,3
0.53315,0.37227,0.02812,0.19546,0.00618,0.00284,0.00236,0.00227,0.02152,0.00537,0.00137,0.00009,0.95010,0.00789,8,8
0.72629,0.19253,0.62924,0.98782,0.00018,0.00134,0.00276,0.00265,0.00161,0.00064,0.98854,0.00014,0.00040,0.00173,6,6
0.62747,0.48892,0.35180,0.12096,0.00014,0.00126,0.01206,0.03771,0.05534,0.86999,0.00297,0.01168,0.00748,0.00136,5,4
0.48568,0.55125,0.75670,0.19694,0.01490,0.00038,0.07936,0.82314,0.02483,0.02171,0.02303,0.00634,0.00500,0.00133,3,6
0.57227,0.75048,0.23393,0.61399,0.00209,0.00034,0.01382,0.01024,0.85531,0.00714,0.09244,0.00511,0.00676,0.00675,4,6
0.27743,0.38566,0.29585,0.36956,0.00382,0.00182,0.97799,0.00175,0.00387,0.00376,0.00375,0.00151,0.00172,0.00001,2,0
0.08070,0.52736,0.27239,0.13674,0.98513,0.00081,0.00403,0.00261,0.00058,0.00001,0.00012,0.00176,0.00280,0.00214,0,0
0.38666,0.22672,0.21292,0.18782,0.00347,0.00210,0.00245,0.00249,0.00428,0.00407,0.00017,0.97740,0.00002,0.00354,7,7
0.28813,0.88663,0.04835,0.39622,0.00057,0.00002,0.00202,0.00155,0.98655,0.00191,0.00165,0.00262,0.00202,0.00110,4,4
0.26582,0.78196,0.97000,0.05649,0.00143,0.00003,0.00115,0.98385,0.00144,0.00690,0.00224,0.00101,0.00065,0.00129,3,5
0.76990,0.21513,0.62546,0.97954,0.00020,0.00145,0.00301,0.00284,0.00175,0.00070,0.98763,0.00015,0.00044,0.00183,6,6
0.33364,0.64324,0.96780,0.12418,0.00200,0.00005,0.00149,0.98060,0.00179,0.00577,0.00460,0.00109,0.00076,0.00185,3,3
0.80633,0.71904,0.08975,0.50575,0.00250,0.91533,0.00074,0.00021,0.00010,0.00419,0.00510,0.00387,0.00745,0.06049,1,1
0.87429,0.72128,0.07613,0.47018,0.00104,0.98022,0.00202,0.00007,0.00003,0.00408,0.00197,0.00186,0.00380,0.00492,1,1
0.36815,0.64409,0.94965,0.17695,0.00272,0.00008,0.00266,0.97150,0.00251,0.00678,0.00913,0.00138,0.00102,0.00224,3,3
0.83361,0.17001,0.62119,0.98362,0.00020,0.00146,0.00302,0.00271,0.00173,0.00069,0.98781,0.00015,0.00043,0.00179,6,6
0.52560,0.27863,0.08117,0.12952,0.00521,0.00435,0.00255,0.00139,0.00278,0.00357,0.00057,0.00003,0.97722,0.00233,8,8
0.38751,0.50088,0.07361,0.29485,0.00474,0.00061,0.00878,0.00692,0.57589,0.01452,0.00198,0.37629,0.00070,0.00957,4,7
0.60029,0.49829,0.21882,0.19295,0.00049,0.00105,0.01878,0.03267,0.42487,0.47454,0.00583,0.02225,0.01591,0.00362,5,4
0.23810,0.44190,0.30435,0.29789,0.09930,0.00367,0.88155,0.00356,0.00240,0.00060,0.00247,0.00282,0.00357,0.00004,2,0
0.85142,0.42681,0.56693,0.88531,0.00162,0.00443,0.02408,0.00627,0.00403,0.00135,0.95426,0.00054,0.00150,0.00193,6,6
0.16950,0.28429,0.32549,0.37152,0.00387,0.00131,0.98610,0.00115,0.00166,0.00163,0.00231,0.00129,0.00068,0.00000,2,2
0.93725,0.72626,0.06995,0.49818,0.00080,0.98359,0.00126,0.00004,0.00002,0.00287,0.00180,0.00158,0.00268,0.00536,1,1
0.33680,0.64359,0.96627,0.12600,0.00189,0.00005,0.00167,0.97957,0.00186,0.00649,0.00486,0.00112,0.00077,0.00172,3,3
0.22122,0.52470,0.40486,0.13584,0.92087,0.00125,0.02023,0.03287,0.00436,0.00015,0.00108,0.00513,0.00942,0.00464,0,0
0.35296,0.51634,0.11452,0.26602,0.17891,0.00095,0.02695,0.02314,0.66919,0.00241,0.00496,0.04989,0.01988,0.02371,4,4
0.34245,0.62074,0.97593,0.13121,0.00227,0.00005,0.00226,0.98011,0.00177,0.00540,0.00505,0.00108,0.00071,0.00130,3,2
0.41985,0.27759,0.59926,0.10677,0.01829,0.00262,0.01416,0.47918,0.02003,0.05773,0.00497,0.38148,0.00088,0.02067,3,7
0.88876,0.43749,0.55676,0.87439,0.00130,0.00462,0.01352,0.00634,0.00408,0.00155,0.96230,0.00032,0.00279,0.00317,6,8
0.19352,0.66826,0.96727,0.04589,0.00192,0.00003,0.00121,0.98539,0.00138,0.00522,0.00196,0.00100,0.00065,0.00125,3,3
0.66208,0.81739,0.27008,0.47267,0.00379,0.00576,0.00001,0.00195,0.00100,0.00030,0.00331,0.00255,0.00230,0.97903,9,1
0.12063,0.42883,0.33884,0.38786,0.00614,0.00207,0.97835,0.00186,0.00241,0.00217,0.00399,0.00195,0.00105,0.00001,2,2
0.62196,0.29802,0.03802,0.18442,0.00516,0.00512,0.00100,0.00083,0.00223,0.00190,0.00059,0.00002,0.97797,0.00518,8,8
0.54140,0.39395,0.10867,0.33717,0.01715,0.00586,0.00842,0.00936,0.09442,0.01024,0.01465,0.00049,0.81156,0.02784,8,0
0.51211,0.34941,0.16625,0.18142,0.01619,0.00666,0.02049,0.01032,0.02387,0.01552,0.00420,0.00029,0.89764,0.00481,8,8
0.42510,0.59116,0.85540,0.14598,0.00389,0.00018,0.00746,0.94458,0.00669,0.01942,0.00919,0.00447,0.00168,0.00245,3,3
0.09744,0.70954,0.99135,0.04364,0.00167,0.00002,0.00091,0.98799,0.00110,0.00412,0.00171,0.00081,0.00052,0.00115,3,5
0.19246,0.50126,0.29390,0.20604,0.95477,0.00223,0.02159,0.00618,0.00193,0.00005,0.00070,0.00360,0.00653,0.00242,0,2
0.29763,0.36956,0.29782,0.38461,0.00465,0.00127,0.97941,0.00158,0.00434,0.00232,0.00345,0.00193,0.00103,0.00001,2,4
0.75659,0.81701,0.07270,0.48713,0.00088,0.98360,0.00175,0.00005,0.00002,0.00323,0.00179,0.00171,0.00278,0.00419,1,1
0.60286,0.20344,0.03459,0.13304,0.00277,0.00205,0.00076,0.00067,0.00217,0.00173,0.00030,0.00001,0.98724,0.00230,8,8
0.73458,0.90050,0.24311,0.44433,0.00344,0.00385,0.00001,0.00156,0.00096,0.00022,0.00193,0.00227,0.00201,0.98375,9,9
0.90801,0.45277,0.56558,0.84518,0.00122,0.01444,0.00723,0.00836,0.00276,0.00353,0.94749,0.00102,0.00228,0.01167,6,1
0.13401,0.38292,0.35447,0.35799,0.00508,0.00196,0.97912,0.00220,0.00226,0.00290,0.00343,0.00205,0.00101,0.00001,2,2
0.52410,0.97124,0.24407,0.44966,0.00284,0.00301,0.00000,0.00126,0.00075,0.00016,0.00156,0.00176,0.00160,0.98706,9,9
0.62140,0.77584,0.22668,0.36351,0.02088,0.01710,0.00047,0.01299,0.01710,0.00512,0.00614,0.17583,0.00230,0.74207,9,7
0.80359,0.50861,0.62786,0.60585,0.00916,0.00377,0.16818,0.12468,0.04026,0.01661,0.62236,0.00505,0.00673,0.00320,6,2
0.65890,0.70970,0.11490,0.26413,0.05828,0.02208,0.00065,0.00808,0.01068,0.00267,0.00434,0.00103,0.49693,0.39526,8,9
0.76703,0.21687,0.62682,0.97727,0.00021,0.00146,0.00305,0.00293,0.00177,0.00071,0.98740,0.00016,0.00044,0.00187,6,6
0.70848,0.40650,0.40117,0.10270,0.00002,0.00336,0.00548,0.00790,0.00162,0.97530,0.00086,0.00303,0.00221,0.00023,5,5
0.77165,0.59757,0.86895,0.45521,0.00603,0.00096,0.03774,0.67319,0.00989,0.01524,0.24755,0.00286,0.00302,0.00353,3,6
0.41595,0.70686,0.89466,0.04780,0.00106,0.00012,0.00299,0.94729,0.00269,0.03714,0.00328,0.00266,0.00123,0.00152,3,3
0.54201,0.32727,0.26777,0.10484,0.01074,0.00277,0.00334,0.01868,0.00940,0.00995,0.00208,0.00010,0.93380,0.00914,8,8
0.57519,0.54760,0.76199,0.40220,0.00774,0.00279,0.09673,0.59092,0.01836,0.05079,0.21513,0.00598,0.00781,0.00375,3,7
0.97764,0.39418,0.64419,0.94285,0.00028,0.00154,0.00351,0.00460,0.00215,0.00095,0.98389,0.00020,0.00055,0.00233,6,6
0.70290,0.37718,0.35836,0.06554,0.00001,0.00276,0.00376,0.00502,0.00132,0.98192,0.00043,0.00287,0.00174,0.00018,5,2
0.71031,0.45680,0.44391,0.07817,0.00006,0.00336,0.00571,0.02431,0.00353,0.95006,0.00129,0.00809,0.00281,0.00079,5,5
0.37013,0.34896,0.38201,0.33305,0.00374,0.00132,0.98294,0.00234,0.00179,0.00287,0.00264,0.00157,0.00079,0.00000,2,2
0.18553,0.57601,0.23160,0.12743,0.96914,0.00133,0.00538,0.00392,0.00134,0.00003,0.00021,0.00124,0.01354,0.00387,0,8
0.69281,0.68505,0.42215,0.52593,0.00823,0.01154,0.00015,0.01782,0.00430,0.00196,0.03953,0.00561,0.00628,0.90459,9,9
0.11091,0.69303,0.98013,0.05325,0.00198,0.00003,0.00111,0.98635,0.00124,0.00447,0.00199,0.00096,0.00059,0.00128,3,6
0.23589,0.39685,0.36665,0.31930,0.01324,0.00293,0.96369,0.00443,0.00301,0.00323,0.00381,0.00412,0.00152,0.00002,2,0
0.87166,0.35120,0.62332,0.96457,0.00029,0.00166,0.00454,0.00325,0.00188,0.00074,0.98534,0.00018,0.00050,0.00163,6,0
0.98544,0.41019,0.65446,0.93917,0.00025,0.00149,0.00351,0.00487,0.00204,0.00102,0.98391,0.00020,0.00053,0.00218,6,5
0.36007,0.35338,0.37243,0.37058,0.00390,0.00129,0.98309,0.00198,0.00198,0.00225,0.00336,0.00134,0.00081,0.00000,2,2
0.59792,0.81307,0.31275,0.43372,0.00338,0.00290,0.00001,0.00274,0.00093,0.00025,0.00233,0.00214,0.00179,0.98354,9,9
0.38223,0.57313,0.93146,0.10657,0.00711,0.00008,0.00780,0.96926,0.00229,0.00484,0.00486,0.00168,0.00114,0.00093,3,5
0.20957,0.86968,0.05478,0.39989,0.00063,0.00002,0.00227,0.00173,0.98485,0.00217,0.00192,0.00292,0.00224,0.00125,4,4
0.47354,0.57385,0.79546,0.07825,0.00147,0.00070,0.03075,0.76555,0.00608,0.17675,0.00810,0.00634,0.00338,0.00088,3,2
0.89141,0.81489,0.06578,0.49060,0.00075,0.98582,0.00156,0.00004,0.00002,0.00279,0.00155,0.00140,0.00252,0.00356,1,1
0.66396,0.47654,0.53016,0.39230,0.00028,0.02021,0.04052,0.05944,0.00966,0.76664,0.08331,0.00755,0.00936,0.00304,5,6
0.78785,0.14955,0.62215,0.98706,0.00019,0.00143,0.00294,0.00262,0.00166,0.00066,0.98821,0.00014,0.00042,0.00174,6,6
0.27192,0.46739,0.26070,0.23335,0.54632,0.00544,0.39551,0.01084,0.00909,0.00066,0.00315,0.00475,0.02362,0.00062,0,8
0.13014,0.31842,0.32193,0.36973,0.00395,0.00145,0.98458,0.00128,0.00196,0.00198,0.00255,0.00147,0.00078,0.00000,2,4
0.49020,0.21503,0.05064,0.14474,0.00412,0.00289,0.00115,0.00090,0.00261,0.00207,0.00043,0.00002,0.98295,0.00285,8,8
0.91312,0.40017,0.59221,0.94011,0.00035,0.00170,0.00355,0.00436,0.00367,0.00104,0.98085,0.00026,0.00077,0.00343,6,4
0.71738,0.49428,0.51693,0.03785,0.00004,0.00201,0.00418,0.03721,0.00227,0.94569,0.00112,0.00318,0.00371,0.00058,5,5
0.46749,0.31527,0.09090,0.11818,0.08156,0.00499,0.00385,0.00328,0.00453,0.00085,0.00062,0.00010,0.89187,0.00835,8,0
0.65211,0.78613,0.22877,0.46297,0.00497,0.00470,0.00002,0.00293,0.00331,0.00053,0.00482,0.00252,0.00578,0.97042,9,9
0.62935,0.71165,0.22894,0.31678,0.12373,0.01245,0.00030,0.01183,0.00622,0.00060,0.00440,0.00457,0.04631,0.78958,9,9
0.63425,0.76502,0.20330,0.48606,0.00797,0.00462,0.00008,0.00542,0.01649,0.00114,0.01081,0.00664,0.00796,0.93888,9,9
0.69047,0.41710,0.35360,0.06352,0.00005,0.00453,0.00567,0.01148,0.00310,0.96203,0.00093,0.00258,0.00905,0.00058,5,8
0.68921,0.86059,0.23299,0.45939,0.00312,0.00399,0.00001,0.00128,0.00082,0.00019,0.00186,0.00205,0.00181,0.98487,9,9
0.67813,0.78986,0.34833,0.57038,0.00533,0.00880,0.00005,0.00576,0.00284,0.00075,0.02367,0.00360,0.00376,0.94545,9,9
0.66740,0.37135,0.41177,0.05644,0.00002,0.00222,0.00428,0.01184,0.00236,0.97048,0.00059,0.00642,0.00146,0.00033,5,3
0.34921,0.15354,0.16896,0.19510,0.00174,0.00158,0.00144,0.00110,0.00289,0.00292,0.00009,0.98592,0.00001,0.00231,7,7
0.71373,0.62387,0.88346,0.29287,0.00320,0.00032,0.00929,0.90596,0.00724,0.01879,0.04664,0.00232,0.00257,0.00367,3,5
0.17021,0.57599,0.24010,0.13032,0.97808,0.00110,0.00407,0.00320,0.00093,0.00002,0.00016,0.00135,0.00760,0.00348,0,0
0.40437,0.61824,0.86256,0.16597,0.00555,0.00012,0.00366,0.95777,0.00645,0.00804,0.00980,0.00208,0.00240,0.00415,3,0
0.73247,0.47035,0.48433,0.04015,0.00002,0.00179,0.00353,0.01757,0.00147,0.96990,0.00067,0.00275,0.00203,0.00028,5,5
0.42183,0.36199,0.37158,0.46866,0.00936,0.00279,0.96157,0.00322,0.00405,0.00216,0.01313,0.00208,0.00162,0.00002,2,2
0.41454,0.45986,0.49797,0.40813,0.08812,0.01659,0.25680,0.20143,0.06435,0.02983,0.11243,0.21044,0.00436,0.01564,2,2
0.34911,0.69845,0.92273,0.07065,0.00185,0.00007,0.00195,0.97386,0.00227,0.01216,0.00323,0.00176,0.00103,0.00182,3,3
0.52432,0.39524,0.00991,0.26404,0.00835,0.00105,0.00902,0.00696,0.52255,0.01411,0.00497,0.00100,0.42055,0.01143,4,8
0.87783,0.34553,0.62961,0.96507,0.00026,0.00154,0.00394,0.00332,0.00186,0.00075,0.98599,0.00017,0.00048,0.00171,6,6
0.38609,0.58768,0.94045,0.14465,0.00454,0.00009,0.00634,0.96909,0.00253,0.00635,0.00725,0.00152,0.00114,0.00114,3,3
