ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
160,2,0.38782,0.50622,0.42934,0.63434,0.37062,0.01236,0.40982,0.08144,0.03291,0.02383,0.02277,0.01480,0.01721,0.01424,2,2
161,3,0.16168,0.21686,0.83885,0.37457,0.00157,0.98541,0.00140,0.00140,0.00126,0.00137,0.00140,0.00130,0.00182,0.00307,1,1
162,1,0.47087,0.81040,0.43163,0.84898,0.00187,0.00183,0.00350,0.00371,0.00245,0.00247,0.97864,0.00177,0.00189,0.00188,6,6
164,4,0.30573,0.65153,0.65689,0.61177,0.97322,0.00163,0.01106,0.00220,0.00189,0.00163,0.00168,0.00166,0.00307,0.00197,0,8
165,3,0.37423,0.17814,0.39579,0.90703,0.00194,0.00085,0.98752,0.00166,0.00230,0.00133,0.00146,0.00109,0.00095,0.00091,2,4
166,3,0.31217,0.49469,0.63882,0.53930,0.01622,0.00919,0.52918,0.01479,0.01503,0.01680,0.00969,0.00819,0.37180,0.00911,2,8
167,2,0.49315,0.93722,0.43499,0.87949,0.00130,0.00122,0.00224,0.00238,0.00169,0.00152,0.98594,0.00117,0.00126,0.00128,6,4
168,3,0.83123,0.76583,0.17365,0.13554,0.00102,0.00101,0.00154,0.00406,0.00141,0.98622,0.00113,0.00169,0.00095,0.00098,5,5
169,2,0.14502,0.50126,0.92380,0.18492,0.00282,0.00147,0.00124,0.00147,0.00110,0.00120,0.00113,0.00109,0.98674,0.00174,8,0
170,1,0.82205,0.37328,0.71638,0.29640,0.00248,0.00333,0.00190,0.00766,0.00203,0.00221,0.00193,0.00205,0.00279,0.97363,9,9
171,3,0.40147,0.54723,0.37497,0.35819,0.49547,0.00800,0.02075,0.39814,0.01353,0.01646,0.01571,0.00980,0.01225,0.00989,0,9
172,4,0.83867,0.49203,0.68679,0.61736,0.01398,0.02655,0.01542,0.01657,0.01580,0.01197,0.43822,0.01072,0.02624,0.42454,6,9
173,3,0.77822,0.67859,0.18706,0.13184,0.00109,0.00108,0.00179,0.00479,0.00193,0.98365,0.00125,0.00184,0.00148,0.00109,5,8
174,4,0.86683,0.51145,0.81044,0.38900,0.00207,0.00312,0.00154,0.00168,0.00143,0.00147,0.00218,0.00158,0.00230,0.98264,9,9
175,3,0.87473,0.51552,0.81083,0.38007,0.00185,0.00267,0.00135,0.00148,0.00127,0.00131,0.00162,0.00141,0.00188,0.98515,9,9
176,2,0.59877,0.45204,0.20247,0.16181,0.00979,0.00736,0.01221,0.72329,0.06706,0.10880,0.01064,0.02809,0.02455,0.00821,3,3
177,3,0.69951,0.06757,0.45804,0.41553,0.00125,0.00106,0.00143,0.00157,0.00207,0.00239,0.00107,0.98686,0.00107,0.00122,7,7
178,2,0.50655,0.53013,0.12315,0.40825,0.00686,0.00573,0.02106,0.63854,0.01088,0.08921,0.20769,0.00772,0.00603,0.00630,3,5
179,4,0.30507,0.70479,0.74009,0.51033,0.96716,0.00214,0.00307,0.00256,0.00229,0.00183,0.00235,0.00252,0.00408,0.01201,0,0
180,2,0.52383,0.45423,0.24004,0.29772,0.01962,0.00682,0.01145,0.87861,0.01064,0.01756,0.03106,0.00812,0.00796,0.00816,3,0
181,4,0.80553,0.70198,0.17547,0.13853,0.00115,0.00116,0.00177,0.00503,0.00166,0.98367,0.00133,0.00197,0.00111,0.00116,5,5
182,3,0.38983,0.24051,0.40358,0.87813,0.00247,0.00107,0.98529,0.00221,0.00186,0.00162,0.00182,0.00133,0.00117,0.00117,2,2
183,4,0.60157,0.35589,0.10095,0.25613,0.00247,0.00140,0.00694,0.96890,0.00262,0.00563,0.00676,0.00199,0.00170,0.00157,3,2
