ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
49,2,0.74860,0.58584,0.23280,0.39612,0.00000,0.00000,0.00915,0.00138,0.29478,0.00009,0.69439,0.00022,0.00000,0.00000,6,6
50,2,0.45703,0.68285,0.60462,0.41521,0.00136,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,0.99860,9,9
51,1,0.15069,0.73770,0.54574,0.27913,0.00000,0.00000,0.00020,0.00006,0.00003,0.00004,0.00071,0.00000,0.99891,0.00004,8,8
52,1,0.64143,0.64017,0.43932,0.31487,0.01402,0.00000,0.73186,0.25176,0.00001,0.00159,0.00002,0.00063,0.00003,0.00008,2,0
53,1,0.58506,0.57244,0.29066,0.45933,0.00000,0.00000,0.00006,0.91120,0.00195,0.08478,0.00199,0.00003,0.00000,0.00000,3,3
54,3,0.07801,0.73346,0.79527,0.16125,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,8,8
55,3,0.21934,0.65536,0.68791,0.19844,0.00881,0.00000,0.00002,0.00014,0.00000,0.00001,0.00000,0.00000,0.99097,0.00004,8,8
56,4,0.58079,0.22698,0.19582,0.52383,0.00002,0.00000,0.00015,0.00054,0.00320,0.00037,0.00490,0.99082,0.00000,0.00000,7,7
57,1,0.60775,0.63397,0.35281,0.48810,0.00084,0.00002,0.00104,0.64941,0.00042,0.03241,0.00638,0.30927,0.00010,0.00011,3,7
58,2,0.64659,0.50781,0.44245,0.27775,0.00163,0.00000,0.00258,0.94803,0.00900,0.03716,0.00000,0.00148,0.00011,0.00000,3,4
59,1,0.58658,0.45148,0.27383,0.24815,0.00029,0.00001,0.01099,0.17438,0.66900,0.01275,0.13257,0.00000,0.00000,0.00001,4,6
60,2,0.42998,0.08297,0.23984,0.69620,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.99998,0.00000,0.00000,7,7
61,1,0.86870,0.32839,0.11884,0.33443,0.00000,0.00000,0.00176,0.23290,0.00002,0.76522,0.00011,0.00000,0.00000,0.00000,5,3
62,2,0.97325,0.64643,0.36985,0.54517,0.00000,0.00000,0.00000,0.00024,0.00000,0.00021,0.99954,0.00000,0.00000,0.00000,6,6
63,2,0.36052,0.66776,0.66330,0.32144,0.00350,0.08749,0.00005,0.00166,0.00006,0.00135,0.00000,0.00001,0.00734,0.89854,9,3
64,2,0.78821,0.56076,0.23915,0.48389,0.00000,0.00000,0.02650,0.00445,0.00051,0.14210,0.82642,0.00001,0.00000,0.00000,6,6
65,1,0.56271,0.29565,0.26534,0.40184,0.00000,0.00000,0.96563,0.00264,0.02667,0.00004,0.00498,0.00005,0.00000,0.00000,2,2
66,1,0.41539,0.66998,0.58713,0.33833,0.01893,0.87215,0.00864,0.00046,0.00705,0.00028,0.00038,0.00000,0.08485,0.00726,1,1
67,2,0.19858,0.31744,0.35123,0.35326,0.00000,0.00000,0.99965,0.00000,0.00000,0.00000,0.00035,0.00000,0.00000,0.00000,2,2
68,3,0.68901,0.37063,0.36631,0.40553,0.00000,0.00003,0.00017,0.85573,0.14329,0.00058,0.00001,0.00012,0.00000,0.00007,3,3
69,2,0.42282,0.14678,0.53603,0.68361,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99955,0.00000,0.00044,7,7
70,1,0.20536,0.57987,0.51217,0.05104,0.00251,0.00000,0.91953,0.00911,0.05707,0.00183,0.00037,0.00000,0.00958,0.00001,2,2
71,2,0.81934,0.46993,0.17984,0.38864,0.00000,0.00000,0.00008,0.15727,0.00294,0.00045,0.83922,0.00004,0.00000,0.00000,6,6
72,2,0.13558,0.65026,0.71765,0.11651,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.99997,0.00000,8,8
73,3,0.22583,0.68318,0.64625,0.25396,0.00017,0.00001,0.00002,0.00000,0.00000,0.00000,0.00003,0.00000,0.99976,0.00001,8,8
74,1,0.36204,0.60074,0.60862,0.44671,0.51760,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.31374,0.00009,0.16849,0,0
76,3,0.36307,0.81114,0.86926,0.37689,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99997,9,9
77,4,0.72403,0.44359,0.27210,0.31131,0.00004,0.00000,0.00000,0.95182,0.00005,0.04799,0.00010,0.00000,0.00000,0.00000,3,3
78,1,0.58048,0.38082,0.17557,0.42426,0.00009,0.00008,0.09531,0.53449,0.01960,0.32603,0.00197,0.02242,0.00000,0.00000,3,3
79,2,0.12241,0.61208,0.74538,0.07309,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99991,0.00000,8,8
80,3,0.06860,0.62766,0.77225,0.17911,0.01855,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98132,0.00012,8,8
81,1,0.72358,0.74054,0.63834,0.53484,0.00005,0.98003,0.00000,0.00005,0.00001,0.00037,0.00000,0.00000,0.01903,0.00046,1,1
82,2,0.77528,0.87293,0.68861,0.71307,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
83,4,0.66956,0.31380,0.25964,0.37418,0.00000,0.00000,0.00000,0.00093,0.00000,0.00013,0.00000,0.99894,0.00000,0.00000,7,7
84,2,0.26343,0.16888,0.16770,0.25864,0.00000,0.00000,0.99885,0.00011,0.00000,0.00104,0.00000,0.00000,0.00000,0.00000,2,2
85,2,0.43345,0.18064,0.33256,0.49513,0.00032,0.00000,0.00057,0.00000,0.00021,0.29324,0.00006,0.70558,0.00001,0.00001,7,5
86,2,0.36898,0.47010,0.33955,0.28673,0.00062,0.00001,0.90731,0.00026,0.05676,0.03455,0.00013,0.00020,0.00000,0.00016,2,2
87,2,0.28731,0.59564,0.49587,0.26221,0.00034,0.00000,0.00006,0.00094,0.00022,0.00024,0.00001,0.99784,0.00033,0.00002,7,7
88,3,0.12454,0.67825,0.79024,0.10043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,8,8
89,3,0.34189,0.83382,0.86304,0.51348,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99996,9,9
90,1,0.18652,0.48842,0.68325,0.33812,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
91,2,0.55647,0.55997,0.35171,0.35180,0.00065,0.00000,0.14343,0.67426,0.02980,0.04540,0.10262,0.00351,0.00026,0.00008,3,3
92,1,0.17376,0.69351,0.63241,0.19892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,8,8
93,3,0.65557,0.59453,0.39111,0.34608,0.00000,0.00000,0.00445,0.01009,0.00219,0.00034,0.98294,0.00000,0.00000,0.00000,6,6
94,3,0.50096,0.52865,0.25846,0.31926,0.01311,0.00005,0.19433,0.11857,0.59573,0.01396,0.05833,0.00581,0.00003,0.00009,4,4
95,3,0.63579,0.56236,0.28441,0.40797,0.00000,0.00000,0.39769,0.32616,0.01554,0.00163,0.25892,0.00006,0.00000,0.00000,2,6
96,3,0.92403,0.73615,0.37546,0.51158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
97,2,0.25985,0.38535,0.35229,0.12873,0.97103,0.00000,0.01143,0.00001,0.00015,0.00003,0.00001,0.00000,0.01735,0.00000,0,0
99,3,0.66890,0.06794,0.35316,0.79868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
100,3,0.42572,0.28442,0.27941,0.32429,0.00008,0.00000,0.00865,0.00051,0.98608,0.00360,0.00008,0.00099,0.00001,0.00000,4,4
101,1,0.76925,0.27774,0.38671,0.50630,0.00000,0.00000,0.00000,0.00973,0.00003,0.98994,0.00004,0.00026,0.00000,0.00000,5,5
102,3,0.91544,0.77535,0.40008,0.55731,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
103,3,0.75664,0.40430,0.10318,0.30754,0.00000,0.00000,0.00002,0.99806,0.00042,0.00118,0.00033,0.00000,0.00000,0.00000,3,3
104,3,0.76996,0.84918,0.72393,0.83755,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
105,1,0.73178,0.96559,0.70181,0.52010,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
106,4,0.45992,0.56673,0.34567,0.32211,0.01308,0.00083,0.00767,0.43733,0.00027,0.53933,0.00078,0.00000,0.00070,0.00000,5,3
107,4,0.73319,0.68876,0.47918,0.33323,0.00064,0.00000,0.00007,0.00007,0.00168,0.00000,0.99687,0.00003,0.00064,0.00000,6,6
109,3,0.64772,0.11151,0.21586,0.68934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
110,2,0.46232,0.29995,0.17482,0.36724,0.00000,0.00000,0.00014,0.00299,0.96954,0.02340,0.00003,0.00390,0.00000,0.00000,4,4
111,4,0.07290,0.29491,0.45389,0.18456,0.99475,0.00000,0.00492,0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
112,2,0.81101,0.71307,0.54748,0.38434,0.00001,0.00000,0.00013,0.00000,0.00000,0.00000,0.99986,0.00000,0.00000,0.00000,6,6
113,4,0.22662,0.23122,0.37971,0.24514,0.00001,0.00000,0.99740,0.00160,0.00001,0.00028,0.00053,0.00000,0.00016,0.00001,2,2
114,2,0.69335,0.88873,0.82615,0.60334,0.00000,0.99998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,1,1
116,3,0.14572,0.35287,0.38320,0.18798,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
117,2,0.41133,0.56263,0.55678,0.45593,0.00125,0.00101,0.10482,0.00146,0.83623,0.00119,0.00003,0.00181,0.00001,0.05218,4,4
118,1,0.53474,0.51121,0.30449,0.32696,0.02401,0.00013,0.07383,0.07886,0.48936,0.01537,0.17139,0.14361,0.00338,0.00007,4,2
119,2,0.61732,0.11899,0.18841,0.73768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.99998,0.00000,0.00000,7,7
120,3,0.21387,0.69019,0.67888,0.19643,0.00622,0.00002,0.00000,0.00012,0.00000,0.00000,0.00064,0.00000,0.99294,0.00005,8,8
121,3,0.56924,0.32348,0.37809,0.34172,0.02525,0.00009,0.25939,0.68121,0.00071,0.03321,0.00001,0.00012,0.00000,0.00000,3,3
122,2,0.75500,0.93956,0.62123,0.66125,0.00000,0.99996,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,1,1
123,3,0.12894,0.21793,0.28673,0.25284,0.00000,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,2
124,1,0.27281,0.64599,0.76129,0.15249,0.01697,0.00034,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.98185,0.00082,8,8
125,2,0.73233,0.53517,0.22314,0.48601,0.00813,0.00000,0.10542,0.00665,0.00147,0.00086,0.87473,0.00262,0.00000,0.00012,6,0
126,2,0.35981,0.68584,0.64378,0.24560,0.00031,0.00002,0.00001,0.00006,0.00000,0.00000,0.00000,0.00000,0.99959,0.00002,8,8
127,3,0.77735,0.45704,0.13742,0.38469,0.00001,0.00000,0.11778,0.81739,0.00276,0.02682,0.00086,0.03439,0.00000,0.00000,3,3
128,2,0.88252,0.53058,0.16893,0.36180,0.00005,0.00000,0.00004,0.02088,0.00765,0.00068,0.97067,0.00000,0.00003,0.00000,6,5
129,2,0.24336,0.32605,0.35901,0.21003,0.00064,0.00000,0.99802,0.00094,0.00001,0.00006,0.00033,0.00000,0.00000,0.00000,2,2
130,1,0.36382,0.29570,0.22310,0.24404,0.00000,0.00000,0.00108,0.00001,0.99889,0.00001,0.00000,0.00000,0.00000,0.00000,4,4
131,2,0.64986,0.93669,0.75572,0.70228,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
132,4,0.23525,0.72900,0.83947,0.27261,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99980,0.00018,8,8
133,3,0.36295,0.86313,0.77395,0.45193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
134,2,0.92410,0.45709,0.30397,0.43365,0.00003,0.89591,0.04376,0.02526,0.00010,0.01072,0.02413,0.00000,0.00000,0.00008,1,1
135,3,0.26175,0.12521,0.29444,0.45642,0.00000,0.00000,0.99998,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,2,2
136,3,0.49028,0.86694,0.64681,0.46817,0.00000,0.00000,0.00000,0.00001,0.00002,0.00003,0.00000,0.00000,0.00000,0.99994,9,9
137,2,0.37035,0.09277,0.36465,0.68936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
138,2,0.27569,0.26097,0.22789,0.24374,0.00000,0.00000,0.99672,0.00022,0.00292,0.00002,0.00011,0.00000,0.00000,0.00000,2,2
139,2,0.23516,0.68003,0.64710,0.22821,0.00004,0.00018,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.99974,0.00004,8,9
140,3,0.87861,0.59375,0.26115,0.40204,0.00000,0.00000,0.00011,0.00151,0.00004,0.00013,0.99822,0.00000,0.00000,0.00000,6,6
141,3,0.82635,0.22029,0.22708,0.39297,0.00000,0.00000,0.00053,0.00033,0.00000,0.99914,0.00000,0.00000,0.00000,0.00000,5,5
143,3,0.50307,0.62230,0.42415,0.42827,0.00004,0.00001,0.00032,0.95524,0.00180,0.03548,0.00003,0.00516,0.00005,0.00187,3,3
144,2,0.16987,0.72300,0.58027,0.22578,0.00106,0.00000,0.00002,0.00014,0.00015,0.00004,0.00003,0.00000,0.99855,0.00000,8,8
145,1,0.59982,0.52399,0.41193,0.37890,0.00000,0.00000,0.04305,0.02200,0.70494,0.01595,0.01662,0.19718,0.00009,0.00017,4,7
146,4,0.67112,0.66310,0.22625,0.40607,0.00000,0.00000,0.01608,0.00540,0.01014,0.00417,0.96419,0.00000,0.00000,0.00000,6,6
147,3,0.81624,0.54090,0.41829,0.53405,0.00001,0.00001,0.09857,0.00107,0.00020,0.86228,0.03728,0.00010,0.00000,0.00047,5,2
148,3,0.81169,0.11763,0.31737,0.51471,0.00000,0.00000,0.00000,0.03718,0.00000,0.96281,0.00000,0.00000,0.00000,0.00000,5,5
149,1,0.51277,0.59582,0.40851,0.37008,0.03049,0.00012,0.95997,0.00624,0.00000,0.00289,0.00000,0.00002,0.00027,0.00000,2,2
150,3,0.21763,0.76916,0.59459,0.28842,0.00025,0.00134,0.00001,0.00000,0.00000,0.00001,0.00005,0.00000,0.99834,0.00000,8,8
151,2,0.44637,0.68107,0.59694,0.44171,0.01381,0.01929,0.01931,0.00211,0.00088,0.03456,0.00172,0.00552,0.00018,0.90262,9,9
152,4,0.78042,0.70261,0.43211,0.52303,0.00002,0.00001,0.00000,0.00003,0.00001,0.00001,0.99982,0.00000,0.00010,0.00000,6,6
153,2,0.22086,0.41437,0.44677,0.21666,0.99993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00005,0.00001,0,0
154,3,0.14374,0.37036,0.32015,0.13936,0.99998,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0,0
155,3,0.89572,0.25262,0.46125,0.35477,0.00001,0.00001,0.00011,0.00138,0.00008,0.99442,0.00399,0.00000,0.00001,0.00000,5,5
156,1,0.23965,0.34073,0.22620,0.21219,0.00000,0.00000,0.99221,0.00100,0.00035,0.00032,0.00612,0.00000,0.00000,0.00000,2,2
157,2,0.36757,0.87647,0.80880,0.39380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
158,2,0.77826,0.37525,0.19602,0.40682,0.00000,0.00000,0.01200,0.67995,0.00001,0.29890,0.00900,0.00015,0.00000,0.00000,3,5
159,4,0.37260,0.45218,0.58307,0.24325,0.00001,0.00000,0.00000,0.00000,0.99996,0.00000,0.00000,0.00000,0.00002,0.00000,4,4
160,2,0.14850,0.33094,0.18822,0.31935,0.00052,0.00000,0.99110,0.00053,0.00168,0.00151,0.00456,0.00009,0.00000,0.00000,2,2
161,3,0.66501,0.73491,0.71341,0.48939,0.00001,0.99991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,1,1
162,1,0.72205,0.56642,0.27705,0.53833,0.00028,0.00000,0.02010,0.30881,0.00024,0.59718,0.07033,0.00303,0.00003,0.00000,5,6
164,4,0.19072,0.58082,0.64805,0.14904,0.71201,0.00006,0.00004,0.00001,0.00018,0.00003,0.00000,0.00000,0.28767,0.00001,0,8
165,3,0.37749,0.56262,0.40653,0.35353,0.00344,0.00000,0.39393,0.00005,0.59236,0.00022,0.00001,0.00996,0.00000,0.00004,4,4
166,3,0.22101,0.61250,0.60184,0.21639,0.00087,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.99911,0.00001,8,8
167,2,0.48137,0.52778,0.29021,0.39671,0.00016,0.00003,0.01998,0.00517,0.95255,0.00129,0.02069,0.00012,0.00001,0.00000,4,4
168,3,0.94856,0.28562,0.34255,0.42196,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,5,5
169,2,0.32762,0.65579,0.67985,0.24386,0.01816,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.98178,0.00001,8,0
170,1,0.36247,0.85313,0.73801,0.38329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
171,3,0.36330,0.77171,0.73467,0.35802,0.00035,0.00000,0.00000,0.00015,0.00000,0.00000,0.00008,0.00036,0.00098,0.99808,9,9
172,4,0.39935,0.88627,0.82620,0.37969,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.99996,9,9
173,3,0.13362,0.76498,0.63475,0.11187,0.00000,0.00000,0.92490,0.00000,0.00000,0.00348,0.00000,0.00000,0.07161,0.00000,2,8
174,4,0.35987,0.81980,0.86376,0.40697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
175,3,0.33013,0.94489,0.78949,0.47270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
176,2,0.86642,0.45536,0.23366,0.33941,0.00000,0.00000,0.00002,0.97940,0.00180,0.00204,0.01674,0.00000,0.00000,0.00000,3,3
177,3,0.54527,0.23031,0.24471,0.54628,0.00000,0.00001,0.03969,0.00665,0.00366,0.06728,0.00024,0.88243,0.00000,0.00003,7,7
178,2,0.70260,0.53693,0.33344,0.42742,0.00017,0.00001,0.27809,0.47497,0.00042,0.21437,0.03191,0.00005,0.00000,0.00001,3,5
179,4,0.07640,0.48473,0.55669,0.18371,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
180,2,0.00813,0.47734,0.61966,0.18037,0.99984,0.00000,0.00001,0.00006,0.00000,0.00001,0.00000,0.00000,0.00000,0.00008,0,0
181,4,0.84607,0.30529,0.12330,0.50907,0.00000,0.00000,0.00007,0.00005,0.00000,0.99987,0.00000,0.00000,0.00000,0.00000,5,5
182,3,0.29146,0.29266,0.25897,0.31249,0.00001,0.00000,0.99957,0.00001,0.00030,0.00000,0.00011,0.00000,0.00000,0.00000,2,2
183,4,0.54712,0.56223,0.34545,0.33470,0.04023,0.00000,0.73042,0.03418,0.11638,0.00386,0.07253,0.00235,0.00005,0.00002,2,2
