ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
18,2,0.29553,0.28116,0.15755,0.36878,0.00646,0.00526,0.00291,0.00283,0.01005,0.00419,0.00279,0.00008,0.95938,0.00605,8,8
19,1,0.82088,0.67855,0.78271,0.48177,0.00028,0.00226,0.00309,0.00276,0.00217,0.00076,0.98641,0.00018,0.00046,0.00162,6,6
20,4,0.40299,0.79241,0.44409,0.64808,0.01927,0.00568,0.00754,0.11465,0.01391,0.01585,0.00353,0.69884,0.00107,0.11965,7,7
21,1,0.31195,0.82041,0.91375,0.03850,0.00544,0.00020,0.98644,0.00150,0.00121,0.00108,0.00195,0.00125,0.00085,0.00007,2,0
22,1,0.06477,0.56715,0.50822,0.14474,0.01431,0.00113,0.13947,0.01557,0.72694,0.02285,0.01668,0.00978,0.05176,0.00152,4,4
23,1,0.55391,0.10203,0.18271,0.73794,0.00195,0.00336,0.00008,0.00330,0.00017,0.00006,0.00134,0.00289,0.00222,0.98464,9,9
24,2,0.07350,0.37302,0.36666,0.20087,0.00118,0.00008,0.00193,0.00200,0.98294,0.00252,0.00228,0.00346,0.00334,0.00026,4,5
25,1,0.24483,0.72507,0.86473,0.20837,0.00456,0.00087,0.93797,0.01318,0.00438,0.02453,0.00618,0.00505,0.00305,0.00023,2,2
26,1,0.19013,0.42568,0.45432,0.34012,0.00219,0.00009,0.00323,0.01566,0.95637,0.00605,0.00524,0.00523,0.00522,0.00072,4,4
27,3,0.44643,0.45841,0.68287,0.46053,0.06923,0.02163,0.05124,0.03969,0.01984,0.00429,0.75720,0.00479,0.01101,0.02110,6,0
28,2,0.61239,0.28361,0.10169,0.67009,0.00554,0.04431,0.00027,0.00295,0.00037,0.00044,0.00411,0.00535,0.01159,0.92505,9,9
29,2,0.38324,0.48636,0.86462,0.32951,0.00208,0.00387,0.09112,0.00871,0.00712,0.00329,0.87877,0.00114,0.00180,0.00209,6,6
30,3,0.42440,0.60725,0.85178,0.74213,0.00408,0.00104,0.01326,0.58245,0.01029,0.01241,0.35783,0.00230,0.00323,0.01311,3,6
31,1,0.74630,0.36159,0.46568,0.58701,0.00006,0.00449,0.00269,0.00529,0.00122,0.98113,0.00080,0.00272,0.00155,0.00004,5,5
32,1,0.26076,0.61489,0.76868,0.35093,0.02776,0.00100,0.41835,0.22941,0.18557,0.04398,0.05057,0.02058,0.01900,0.00378,2,4
33,1,0.54460,0.49936,0.64602,0.62744,0.00346,0.00697,0.04154,0.30883,0.02404,0.53435,0.04581,0.01068,0.02085,0.00345,5,5
34,1,0.49349,0.10334,0.16913,0.73676,0.00185,0.00308,0.00007,0.00311,0.00016,0.00005,0.00118,0.00254,0.00239,0.98555,9,9
35,1,0.15214,0.82254,0.90928,0.05048,0.00347,0.00025,0.98561,0.00181,0.00159,0.00181,0.00281,0.00159,0.00098,0.00010,2,2
36,2,0.08721,0.37184,0.37452,0.20875,0.00118,0.00007,0.00196,0.00220,0.98247,0.00264,0.00241,0.00341,0.00339,0.00027,4,4
37,2,0.58089,0.24236,0.17135,0.71497,0.00323,0.00578,0.00012,0.00351,0.00023,0.00008,0.00170,0.00389,0.00306,0.97839,9,1
38,3,0.58651,0.17153,0.17032,0.73069,0.00200,0.00360,0.00008,0.00309,0.00017,0.00006,0.00130,0.00288,0.00240,0.98442,9,9
39,1,0.79810,0.28620,0.44032,0.61540,0.00004,0.00274,0.00146,0.00465,0.00098,0.98635,0.00037,0.00220,0.00118,0.00003,5,5
40,1,0.26450,0.48801,0.59913,0.52375,0.01526,0.00043,0.02153,0.38602,0.47448,0.03751,0.02271,0.01970,0.01610,0.00625,4,4
41,4,0.43626,0.52476,0.80519,0.58841,0.00157,0.00284,0.01090,0.04551,0.00629,0.00396,0.91767,0.00100,0.00198,0.00830,6,6
42,2,0.62869,0.45328,0.57146,0.69821,0.00027,0.00207,0.00541,0.06779,0.00282,0.91186,0.00171,0.00465,0.00319,0.00022,5,5
43,4,0.78333,0.62681,0.77656,0.48051,0.00032,0.00257,0.00342,0.00299,0.00236,0.00087,0.98496,0.00021,0.00053,0.00178,6,6
44,2,0.80782,0.14399,0.38964,0.38914,0.98869,0.00124,0.00282,0.00141,0.00067,0.00005,0.00016,0.00124,0.00235,0.00136,0,0
45,4,0.56674,0.04344,0.17204,0.74002,0.00177,0.00310,0.00007,0.00290,0.00015,0.00005,0.00115,0.00265,0.00204,0.98612,9,9
46,1,0.54708,0.60822,0.66932,0.71269,0.00485,0.00052,0.01120,0.81424,0.04116,0.09069,0.01478,0.00752,0.01043,0.00462,3,3
47,1,0.37375,0.18990,0.05294,0.38600,0.00309,0.00255,0.00078,0.00091,0.00237,0.00149,0.00040,0.00002,0.98471,0.00369,8,9
48,1,0.40483,0.91089,0.33837,0.39608,0.00163,0.00115,0.00157,0.00128,0.00802,0.00347,0.00015,0.98009,0.00002,0.00262,7,7
49,2,0.84210,0.70332,0.78395,0.48168,0.00026,0.00218,0.00290,0.00257,0.00204,0.00071,0.98721,0.00017,0.00043,0.00152,6,6
50,2,0.57335,0.29709,0.37741,0.68366,0.00396,0.01373,0.00085,0.01493,0.00144,0.00041,0.07366,0.00452,0.00535,0.88115,9,9
51,1,0.33820,0.48312,0.61794,0.38424,0.00371,0.00470,0.01881,0.01935,0.12200,0.00712,0.80142,0.00215,0.01294,0.00781,6,8
52,1,0.54449,0.61454,0.62009,0.73586,0.00601,0.00056,0.00801,0.84593,0.03701,0.05888,0.01119,0.01239,0.00933,0.01068,3,0
53,1,0.56691,0.58367,0.66015,0.76943,0.00293,0.00083,0.00920,0.75630,0.01385,0.18919,0.00760,0.01078,0.00591,0.00341,3,3
54,3,0.35232,0.26647,0.08991,0.35658,0.01617,0.00333,0.00175,0.00141,0.00365,0.00144,0.00044,0.00004,0.96823,0.00354,8,8
55,3,0.26466,0.36236,0.43214,0.19611,0.02625,0.00694,0.24100,0.00990,0.01904,0.01898,0.00703,0.00080,0.66624,0.00383,8,8
56,4,0.43396,0.84895,0.36300,0.45828,0.00187,0.00578,0.00567,0.00651,0.01542,0.07907,0.00056,0.88245,0.00022,0.00244,7,7
57,1,0.41307,0.76984,0.62276,0.75267,0.01252,0.00106,0.00933,0.68810,0.01727,0.03488,0.00520,0.19845,0.00109,0.03210,3,7
58,2,0.41904,0.79402,0.50705,0.61271,0.00640,0.00403,0.01226,0.12181,0.03079,0.12494,0.00299,0.68437,0.00082,0.01158,7,4
59,1,0.48409,0.69746,0.83668,0.88358,0.00173,0.00008,0.00256,0.96623,0.00248,0.00836,0.01234,0.00116,0.00115,0.00390,3,6
60,2,0.40493,0.90725,0.35331,0.38769,0.00200,0.00141,0.00226,0.00170,0.01090,0.00487,0.00021,0.97370,0.00004,0.00290,7,7
61,1,0.50057,0.58219,0.71506,0.65697,0.00904,0.00151,0.04655,0.71372,0.02310,0.14188,0.01491,0.03652,0.00582,0.00695,3,3
62,2,0.46367,0.65313,0.80635,0.82256,0.00343,0.00034,0.00598,0.91738,0.00568,0.01549,0.03857,0.00266,0.00238,0.00808,3,6
63,2,0.57378,0.40200,0.56332,0.52935,0.00961,0.07452,0.09506,0.10512,0.02144,0.47956,0.13834,0.02221,0.04275,0.01138,5,3
64,2,0.47793,0.50740,0.79198,0.54969,0.00074,0.00294,0.00686,0.01610,0.00485,0.00317,0.96010,0.00052,0.00128,0.00342,6,6
65,1,0.19799,0.80243,0.93324,0.03748,0.00283,0.00019,0.98808,0.00147,0.00131,0.00140,0.00262,0.00127,0.00075,0.00007,2,2
66,1,0.33043,0.19085,0.05223,0.36523,0.00329,0.00368,0.00094,0.00078,0.00251,0.00225,0.00044,0.00002,0.98351,0.00257,8,1
67,2,0.10400,0.82465,0.90729,0.05148,0.00352,0.00027,0.98513,0.00185,0.00165,0.00188,0.00292,0.00170,0.00099,0.00010,2,2
68,3,0.55265,0.44475,0.53565,0.46011,0.00250,0.03237,0.07832,0.03160,0.01163,0.78575,0.01999,0.01582,0.02056,0.00145,5,3
69,2,0.08756,0.47007,0.35807,0.21856,0.00227,0.00015,0.00284,0.00286,0.96948,0.00348,0.00222,0.01382,0.00233,0.00055,4,7
70,1,0.15472,0.57734,0.67630,0.11987,0.01589,0.00192,0.89986,0.00775,0.01048,0.01044,0.00751,0.00188,0.04338,0.00091,2,2
71,2,0.46064,0.67053,0.85221,0.86323,0.00201,0.00015,0.00354,0.93741,0.00344,0.00802,0.03665,0.00128,0.00137,0.00614,3,6
72,2,0.22839,0.26987,0.08256,0.35065,0.00281,0.00194,0.00107,0.00085,0.00263,0.00180,0.00034,0.00002,0.98653,0.00201,8,8
73,3,0.26053,0.22003,0.06533,0.34862,0.00275,0.00177,0.00087,0.00079,0.00328,0.00161,0.00034,0.00002,0.98653,0.00204,8,8
74,1,0.33047,0.25542,0.10220,0.36100,0.00899,0.00315,0.00174,0.00152,0.00414,0.00193,0.00055,0.00004,0.97419,0.00374,8,0
76,3,0.46476,0.34345,0.36889,0.44995,0.87472,0.01086,0.01307,0.01383,0.00400,0.00058,0.00248,0.01260,0.01795,0.04990,0,9
77,4,0.52100,0.75055,0.80077,0.87203,0.00211,0.00007,0.00296,0.97145,0.00207,0.01191,0.00350,0.00166,0.00135,0.00292,3,3
78,1,0.49868,0.56622,0.77478,0.60596,0.00568,0.00220,0.12410,0.48487,0.01101,0.32985,0.01640,0.01496,0.00888,0.00205,3,3
79,2,0.30095,0.15123,0.05994,0.36079,0.00278,0.00198,0.00082,0.00078,0.00266,0.00159,0.00032,0.00002,0.98683,0.00221,8,8
80,3,0.32615,0.40944,0.53366,0.32003,0.02615,0.02776,0.19898,0.03386,0.04368,0.02607,0.27019,0.00184,0.34955,0.02191,8,8
81,1,0.89744,0.42217,0.04092,0.49393,0.00187,0.98516,0.00020,0.00003,0.00004,0.00355,0.00211,0.00123,0.00252,0.00329,1,1
82,2,0.87497,0.57717,0.03735,0.50155,0.00116,0.98750,0.00015,0.00002,0.00003,0.00343,0.00196,0.00104,0.00193,0.00277,1,1
83,4,0.43517,0.80566,0.52369,0.51301,0.00505,0.01468,0.04969,0.07670,0.03164,0.58914,0.00770,0.21702,0.00442,0.00397,5,7
84,2,0.22849,0.69843,0.98072,0.22372,0.00536,0.00020,0.95923,0.01780,0.00253,0.00515,0.00568,0.00244,0.00140,0.00021,2,2
85,2,0.61258,0.52132,0.63248,0.81487,0.00063,0.00117,0.00487,0.35969,0.00383,0.61654,0.00315,0.00551,0.00383,0.00077,5,5
86,2,0.32591,0.71273,0.96008,0.54547,0.01338,0.00025,0.29229,0.63627,0.00692,0.02058,0.01783,0.00617,0.00381,0.00251,3,2
87,2,0.53574,0.69456,0.67467,0.76753,0.00677,0.00023,0.00528,0.89802,0.02636,0.02155,0.00673,0.02213,0.00209,0.01085,3,7
88,3,0.26277,0.24628,0.10455,0.35841,0.00369,0.00290,0.00198,0.00220,0.01149,0.00691,0.00078,0.00008,0.96750,0.00248,8,8
89,3,0.51104,0.07157,0.16425,0.73955,0.00177,0.00312,0.00007,0.00274,0.00014,0.00004,0.00110,0.00247,0.00209,0.98646,9,9
90,1,0.31845,0.24459,0.09539,0.35155,0.00582,0.00278,0.00157,0.00139,0.00532,0.00243,0.00057,0.00004,0.97710,0.00297,8,0
91,2,0.43240,0.68453,0.87132,0.74957,0.00526,0.00020,0.01682,0.92322,0.00548,0.01140,0.02654,0.00286,0.00235,0.00587,3,3
92,1,0.26496,0.24759,0.14361,0.37264,0.00690,0.00362,0.00269,0.00334,0.01241,0.00479,0.00149,0.00010,0.95936,0.00530,8,8
93,3,0.82892,0.63684,0.77718,0.48725,0.00031,0.00244,0.00316,0.00299,0.00229,0.00083,0.98552,0.00020,0.00050,0.00175,6,6
94,3,0.06021,0.32544,0.37653,0.19437,0.00110,0.00006,0.00187,0.00184,0.98450,0.00215,0.00218,0.00319,0.00289,0.00023,4,4
95,3,0.54109,0.65395,0.76497,0.81907,0.00277,0.00005,0.00261,0.96156,0.01053,0.00878,0.00627,0.00203,0.00189,0.00352,3,6
96,3,0.22112,0.58803,0.78319,0.19960,0.08611,0.00387,0.78454,0.01861,0.02062,0.00485,0.06154,0.00756,0.00978,0.00251,2,6
97,2,0.16892,0.57151,0.64987,0.21730,0.02441,0.00414,0.79289,0.02437,0.01730,0.03046,0.01393,0.00335,0.08700,0.00216,2,0
99,3,0.50454,0.85298,0.38837,0.41367,0.00296,0.00219,0.00354,0.00242,0.00592,0.00502,0.00027,0.97286,0.00005,0.00478,7,7
100,3,0.05541,0.25708,0.37817,0.19413,0.00103,0.00006,0.00175,0.00176,0.98514,0.00204,0.00221,0.00310,0.00268,0.00022,4,4
101,1,0.64081,0.43122,0.51355,0.69178,0.00014,0.00246,0.00265,0.02786,0.00203,0.95784,0.00105,0.00362,0.00224,0.00012,5,5
102,3,0.70955,0.54497,0.76406,0.47767,0.00039,0.00323,0.00403,0.00337,0.00274,0.00112,0.98216,0.00026,0.00066,0.00203,6,6
103,3,0.43721,0.52359,0.80452,0.57904,0.00156,0.00272,0.01026,0.03876,0.00603,0.00318,0.92650,0.00089,0.00188,0.00820,6,3
104,3,0.85792,0.50817,0.03680,0.50419,0.00121,0.98675,0.00015,0.00003,0.00003,0.00340,0.00209,0.00111,0.00204,0.00320,1,1
105,1,0.92220,0.42708,0.09575,0.48293,0.00270,0.97808,0.00041,0.00006,0.00007,0.00529,0.00384,0.00181,0.00349,0.00424,1,1
106,4,0.35475,0.55060,0.73972,0.63388,0.01289,0.00165,0.03456,0.66643,0.05840,0.04203,0.14912,0.00704,0.01537,0.01251,3,3
107,4,0.81699,0.67293,0.78011,0.48398,0.00029,0.00236,0.00310,0.00281,0.00218,0.00078,0.98613,0.00019,0.00048,0.00168,6,6
109,3,0.23402,0.40362,0.35079,0.29201,0.00190,0.00062,0.00566,0.00776,0.89709,0.03915,0.00312,0.04001,0.00402,0.00067,4,7
110,2,0.27753,0.44797,0.57837,0.58577,0.00703,0.00180,0.02122,0.42257,0.26040,0.19857,0.03925,0.02080,0.02273,0.00563,3,4
111,4,0.26206,0.67661,0.92342,0.32878,0.02308,0.00053,0.85008,0.08371,0.00684,0.01035,0.01372,0.00628,0.00423,0.00116,2,0
112,2,0.27290,0.58471,0.79250,0.27310,0.05292,0.00825,0.61328,0.03226,0.02340,0.00885,0.23552,0.00809,0.01190,0.00552,2,6
113,4,0.14224,0.83619,0.90845,0.04773,0.00343,0.00025,0.98578,0.00176,0.00157,0.00179,0.00276,0.00161,0.00096,0.00009,2,2
114,2,0.84627,0.49527,0.04190,0.49903,0.00146,0.98484,0.00019,0.00003,0.00004,0.00390,0.00229,0.00120,0.00259,0.00347,1,1
116,3,0.33341,0.70457,0.91952,0.52280,0.01992,0.00047,0.33278,0.56840,0.01033,0.03059,0.02040,0.00821,0.00609,0.00280,3,0
117,2,0.27850,0.49118,0.58166,0.55731,0.04313,0.00064,0.02030,0.48812,0.34837,0.02642,0.02107,0.02224,0.01941,0.01030,3,4
118,1,0.39671,0.67281,0.89646,0.67075,0.00665,0.00050,0.05975,0.82816,0.00865,0.03014,0.05296,0.00460,0.00391,0.00468,3,2
119,2,0.37688,0.78731,0.66880,0.49218,0.02213,0.00583,0.16038,0.18069,0.02827,0.10050,0.01145,0.47494,0.00203,0.01378,7,7
120,3,0.29970,0.34449,0.34905,0.28209,0.07639,0.01306,0.08225,0.01190,0.01894,0.01148,0.00722,0.00099,0.76835,0.00942,8,8
121,3,0.64272,0.75394,0.77021,0.88970,0.00261,0.00005,0.00171,0.97629,0.00262,0.00634,0.00289,0.00209,0.00101,0.00439,3,3
122,2,0.87541,0.46400,0.06399,0.49765,0.00171,0.98228,0.00025,0.00004,0.00005,0.00458,0.00279,0.00165,0.00260,0.00406,1,1
123,3,0.22389,0.86049,0.92128,0.04017,0.00304,0.00021,0.98761,0.00155,0.00135,0.00154,0.00242,0.00139,0.00082,0.00008,2,2
124,1,0.36313,0.20556,0.06003,0.37767,0.00377,0.00278,0.00091,0.00095,0.00261,0.00163,0.00042,0.00002,0.98344,0.00347,8,8
125,2,0.28327,0.33893,0.30176,0.31368,0.01991,0.00943,0.03304,0.00879,0.01488,0.01018,0.00666,0.00047,0.88551,0.01113,8,0
126,2,0.32993,0.33169,0.23162,0.44416,0.00918,0.00518,0.00593,0.01305,0.01288,0.01538,0.00277,0.00024,0.92767,0.00772,8,8
127,3,0.41868,0.67639,0.80068,0.68989,0.01120,0.00084,0.03334,0.83564,0.01406,0.02238,0.05234,0.01039,0.00469,0.01510,3,3
128,2,0.70148,0.53984,0.73917,0.48550,0.00040,0.00515,0.00455,0.00375,0.00296,0.00215,0.97782,0.00034,0.00087,0.00200,6,5
129,2,0.46868,0.38319,0.48899,0.34745,0.94724,0.00319,0.02496,0.00572,0.00282,0.00040,0.00107,0.00451,0.00690,0.00319,0,2
130,1,0.11377,0.77910,0.89289,0.05856,0.00410,0.00032,0.98291,0.00211,0.00193,0.00213,0.00326,0.00192,0.00119,0.00012,2,4
131,2,0.78731,0.42322,0.07021,0.48597,0.00482,0.97860,0.00036,0.00006,0.00006,0.00384,0.00261,0.00186,0.00350,0.00428,1,1
132,4,0.35979,0.17784,0.04994,0.36764,0.00255,0.00192,0.00071,0.00071,0.00223,0.00139,0.00029,0.00001,0.98793,0.00227,8,8
133,3,0.64947,0.33397,0.07016,0.61037,0.00790,0.68932,0.00055,0.00095,0.00029,0.00308,0.00994,0.01030,0.01142,0.26624,1,9
134,2,0.75221,0.69343,0.78796,0.47688,0.00027,0.00224,0.00323,0.00264,0.00205,0.00074,0.98666,0.00018,0.00045,0.00154,6,1
135,3,0.12146,0.79018,0.90370,0.05806,0.00381,0.00028,0.98425,0.00201,0.00175,0.00198,0.00299,0.00176,0.00107,0.00011,2,2
136,3,0.54180,0.11364,0.18650,0.73309,0.00200,0.00340,0.00009,0.00353,0.00019,0.00006,0.00149,0.00283,0.00242,0.98399,9,9
137,2,0.50459,0.82290,0.31772,0.49015,0.00636,0.00669,0.00285,0.00510,0.00516,0.00364,0.00074,0.92050,0.00020,0.04876,7,7
138,2,0.65997,0.55682,0.77845,0.47222,0.00059,0.00314,0.00632,0.00518,0.00369,0.00135,0.97580,0.00038,0.00087,0.00267,6,2
139,2,0.32706,0.22882,0.06058,0.36861,0.00426,0.00258,0.00093,0.00088,0.00259,0.00156,0.00037,0.00002,0.98409,0.00272,8,9
140,3,0.49096,0.71330,0.84752,0.91689,0.00130,0.00004,0.00153,0.97995,0.00153,0.00502,0.00607,0.00079,0.00075,0.00303,3,6
141,3,0.90167,0.30001,0.44561,0.59787,0.00003,0.00252,0.00150,0.00357,0.00078,0.98840,0.00031,0.00189,0.00099,0.00002,5,5
143,3,0.76589,0.78340,0.82963,0.96967,0.00082,0.00002,0.00075,0.98892,0.00076,0.00458,0.00146,0.00058,0.00047,0.00164,3,3
144,2,0.32998,0.31448,0.14154,0.38813,0.01818,0.00696,0.00421,0.00680,0.02407,0.00517,0.00295,0.00046,0.91048,0.02073,8,8
145,1,0.44896,0.63124,0.71787,0.72040,0.01189,0.00152,0.01594,0.79185,0.02214,0.02416,0.09013,0.00762,0.00938,0.02537,3,7
146,4,0.74071,0.65170,0.78446,0.48398,0.00031,0.00236,0.00334,0.00301,0.00224,0.00081,0.98550,0.00020,0.00050,0.00174,6,6
147,3,0.87396,0.35405,0.41848,0.59421,0.00004,0.00284,0.00143,0.00404,0.00128,0.98630,0.00038,0.00240,0.00125,0.00003,5,2
148,3,0.72084,0.36841,0.35094,0.56514,0.00053,0.03657,0.00469,0.00673,0.00273,0.92984,0.00224,0.01005,0.00620,0.00042,5,5
149,1,0.30669,0.90258,0.93408,0.02775,0.00259,0.00016,0.98956,0.00129,0.00114,0.00128,0.00207,0.00116,0.00068,0.00006,2,2
150,3,0.44127,0.34136,0.41657,0.42241,0.89452,0.00655,0.01725,0.01653,0.00899,0.00099,0.00371,0.00414,0.03482,0.01250,0,8
151,2,0.53479,0.29614,0.29029,0.78153,0.00431,0.00391,0.00030,0.02321,0.00058,0.00033,0.00377,0.00626,0.00445,0.95287,9,9
152,4,0.45279,0.55621,0.82300,0.65921,0.00172,0.00202,0.00875,0.10126,0.00728,0.00566,0.86170,0.00106,0.00200,0.00854,6,6
153,2,0.24496,0.65415,0.86436,0.28892,0.03852,0.00101,0.86516,0.05020,0.00793,0.00954,0.01291,0.00781,0.00560,0.00131,2,0
154,3,0.48869,0.41978,0.58878,0.56319,0.81691,0.00232,0.02402,0.11414,0.00657,0.00203,0.00430,0.00686,0.01255,0.01030,0,0
155,3,0.36452,0.58509,0.75971,0.53820,0.00557,0.00653,0.05979,0.14551,0.02391,0.03118,0.69729,0.00265,0.01672,0.01086,6,5
156,1,0.18225,0.80813,0.92698,0.05777,0.00325,0.00022,0.98614,0.00189,0.00149,0.00171,0.00288,0.00146,0.00088,0.00009,2,2
157,2,0.52932,0.28796,0.25373,0.78277,0.00252,0.00267,0.00013,0.01022,0.00028,0.00011,0.00224,0.00334,0.00282,0.97566,9,9
158,2,0.75484,0.77972,0.84551,0.95365,0.00092,0.00002,0.00095,0.98828,0.00080,0.00478,0.00162,0.00060,0.00049,0.00154,3,5
159,4,0.09523,0.33161,0.35857,0.19141,0.00099,0.00006,0.00160,0.00165,0.98570,0.00207,0.00187,0.00282,0.00303,0.00021,4,4
160,2,0.33439,0.70336,0.90576,0.54236,0.01482,0.00055,0.28222,0.60903,0.01046,0.04431,0.02023,0.00940,0.00609,0.00288,3,2
161,3,0.95208,0.57598,0.04215,0.49779,0.00141,0.98604,0.00018,0.00003,0.00003,0.00377,0.00212,0.00115,0.00226,0.00300,1,1
162,1,0.73759,0.84013,0.82892,0.95752,0.00103,0.00002,0.00086,0.98812,0.00085,0.00395,0.00181,0.00066,0.00052,0.00218,3,6
164,4,0.70633,0.25501,0.43870,0.35063,0.98331,0.00138,0.00649,0.00180,0.00092,0.00008,0.00026,0.00157,0.00289,0.00131,0,8
165,3,0.15604,0.78254,0.90374,0.03599,0.00352,0.00022,0.98498,0.00177,0.00214,0.00177,0.00284,0.00169,0.00099,0.00009,2,4
166,3,0.28133,0.31803,0.24304,0.30522,0.01210,0.00534,0.01487,0.00428,0.00994,0.00752,0.00215,0.00019,0.93896,0.00465,8,8
167,2,0.65333,0.51450,0.72025,0.45270,0.00076,0.00293,0.00579,0.00630,0.01254,0.00195,0.96482,0.00063,0.00131,0.00296,6,4
168,3,0.75932,0.34876,0.43985,0.60432,0.00006,0.00385,0.00194,0.00518,0.00116,0.98304,0.00052,0.00267,0.00153,0.00004,5,5
169,2,0.32548,0.22989,0.06878,0.36643,0.00435,0.00279,0.00104,0.00094,0.00281,0.00180,0.00040,0.00002,0.98315,0.00270,8,0
170,1,0.50618,0.04385,0.18109,0.74422,0.00177,0.00301,0.00007,0.00311,0.00015,0.00005,0.00122,0.00264,0.00200,0.98599,9,9
171,3,0.43740,0.64648,0.82648,0.79834,0.00464,0.00042,0.00756,0.86919,0.00753,0.01100,0.08427,0.00229,0.00275,0.01035,3,9
172,4,0.56069,0.28300,0.29726,0.64977,0.00538,0.00982,0.00070,0.01017,0.00091,0.00030,0.01155,0.00581,0.00687,0.94849,9,9
173,3,0.16431,0.55841,0.57413,0.23688,0.02589,0.00500,0.56492,0.03229,0.02790,0.04177,0.01408,0.00222,0.28247,0.00347,2,8
174,4,0.57380,0.29079,0.26922,0.69000,0.00380,0.01910,0.00038,0.00628,0.00058,0.00029,0.01863,0.00494,0.00456,0.94144,9,9
175,3,0.56320,0.26521,0.23447,0.72713,0.00215,0.00495,0.00013,0.00457,0.00027,0.00008,0.00398,0.00301,0.00257,0.97828,9,9
176,2,0.26616,0.47282,0.60277,0.57132,0.00792,0.00019,0.00990,0.43831,0.46796,0.02945,0.01879,0.01036,0.01264,0.00448,4,3
177,3,0.44239,0.88907,0.35744,0.46066,0.00124,0.00272,0.00234,0.00239,0.00500,0.01675,0.00019,0.96720,0.00004,0.00212,7,7
178,2,0.21764,0.70608,0.97267,0.19582,0.00476,0.00021,0.96729,0.01207,0.00232,0.00462,0.00503,0.00224,0.00130,0.00017,2,5
179,4,0.68340,0.22466,0.40737,0.39983,0.97554,0.00225,0.00572,0.00342,0.00171,0.00015,0.00045,0.00274,0.00481,0.00322,0,0
180,2,0.28873,0.48997,0.64926,0.63680,0.01505,0.00026,0.01231,0.74653,0.15501,0.02467,0.01717,0.01055,0.01115,0.00730,3,0
181,4,0.78624,0.28065,0.44259,0.61958,0.00004,0.00263,0.00142,0.00473,0.00097,0.98649,0.00037,0.00219,0.00113,0.00003,5,5
182,3,0.11472,0.80575,0.90824,0.05201,0.00371,0.00027,0.98490,0.00186,0.00167,0.00180,0.00302,0.00166,0.00101,0.00010,2,2
183,4,0.19235,0.84074,0.91591,0.04228,0.00320,0.00022,0.98685,0.00162,0.00146,0.00162,0.00259,0.00148,0.00087,0.00008,2,2
