xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.87554,0.81260,0.06606,0.49100,0.00073,0.98574,0.00146,0.00004,0.00002,0.00283,0.00154,0.00145,0.00244,0.00376,1,1
0.16132,0.70627,0.98433,0.05724,0.00165,0.00003,0.00106,0.98633,0.00124,0.00492,0.00207,0.00092,0.00056,0.00122,3,3
0.07693,0.51278,0.27279,0.13496,0.98540,0.00078,0.00400,0.00257,0.00057,0.00001,0.00012,0.00161,0.00290,0.00204,0,0
0.39261,0.83421,0.03341,0.38081,0.00054,0.00001,0.00163,0.00136,0.98816,0.00161,0.00123,0.00268,0.00171,0.00107,4,4
0.56544,0.43159,0.48762,0.65287,0.00653,0.00699,0.76123,0.00921,0.00697,0.00486,0.19938,0.00224,0.00244,0.00015,2,2
0.40194,0.14791,0.17431,0.19576,0.00199,0.00182,0.00182,0.00123,0.00304,0.00325,0.00011,0.98445,0.00001,0.00227,7,7
0.59251,0.09044,0.03556,0.13149,0.00304,0.00210,0.00080,0.00067,0.00212,0.00165,0.00030,0.00001,0.98704,0.00228,8,8
0.12505,0.73623,0.98043,0.04230,0.00175,0.00003,0.00098,0.98690,0.00120,0.00464,0.00178,0.00091,0.00057,0.00126,3,3
0.79449,0.83874,0.06875,0.48814,0.00082,0.98460,0.00157,0.00004,0.00002,0.00298,0.00165,0.00161,0.00260,0.00410,1,1
0.11820,0.42741,0.33582,0.38470,0.00551,0.00185,0.98063,0.00164,0.00217,0.00200,0.00348,0.00177,0.00093,0.00001,2,2
0.61065,0.25825,0.03272,0.13299,0.00270,0.00227,0.00078,0.00061,0.00188,0.00171,0.00029,0.00001,0.98762,0.00214,8,8
0.18187,0.52432,0.21098,0.16838,0.95380,0.00131,0.00867,0.00681,0.00636,0.00006,0.00049,0.00553,0.00954,0.00743,0,0
0.54757,0.21887,0.03548,0.13486,0.00303,0.00196,0.00079,0.00070,0.00235,0.00165,0.00031,0.00001,0.98685,0.00235,8,8
0.24554,0.74574,0.96356,0.06113,0.00182,0.00004,0.00125,0.98374,0.00152,0.00607,0.00233,0.00114,0.00067,0.00143,3,3
0.11076,0.73768,0.99308,0.04936,0.00148,0.00002,0.00091,0.98764,0.00112,0.00455,0.00183,0.00081,0.00051,0.00113,3,5
0.22027,0.41281,0.31455,0.33863,0.01449,0.00174,0.97479,0.00159,0.00170,0.00089,0.00205,0.00156,0.00118,0.00001,2,2
0.25512,0.86962,0.05549,0.40166,0.00062,0.00002,0.00237,0.00169,0.98520,0.00210,0.00192,0.00276,0.00219,0.00113,4,4
0.77319,0.80936,0.07078,0.48673,0.00084,0.98425,0.00174,0.00005,0.00002,0.00316,0.00170,0.00165,0.00269,0.00392,1,1
0.48629,0.02483,0.04300,0.13858,0.00355,0.00238,0.00093,0.00083,0.00259,0.00192,0.00037,0.00001,0.98466,0.00277,8,8
0.73756,0.90213,0.24362,0.44332,0.00347,0.00374,0.00001,0.00156,0.00096,0.00022,0.00188,0.00224,0.00199,0.98394,9,9
0.93390,0.63001,0.12959,0.57009,0.00115,0.96953,0.00209,0.00011,0.00005,0.00410,0.00705,0.00207,0.00381,0.01003,1,1
0.12147,0.37187,0.32934,0.36949,0.00444,0.00167,0.98289,0.00147,0.00202,0.00216,0.00283,0.00168,0.00084,0.00001,2,2
0.67899,0.93858,0.24049,0.44689,0.00313,0.00338,0.00001,0.00135,0.00083,0.00018,0.00166,0.00200,0.00174,0.98573,9,9
0.25663,0.12002,0.17065,0.19495,0.00202,0.00155,0.00138,0.00112,0.00280,0.00250,0.00009,0.98603,0.00001,0.00249,7,7
0.12063,0.34099,0.32732,0.37939,0.00425,0.00144,0.98444,0.00129,0.00191,0.00176,0.00272,0.00143,0.00076,0.00000,2,2
0.65870,0.85550,0.23241,0.44496,0.00345,0.00368,0.00001,0.00147,0.00100,0.00021,0.00185,0.00204,0.00220,0.98409,9,9
0.86386,0.24467,0.62318,0.97845,0.00021,0.00149,0.00311,0.00286,0.00179,0.00071,0.98738,0.00016,0.00045,0.00185,6,6
0.75279,0.27296,0.36721,0.04481,0.00001,0.00209,0.00280,0.00435,0.00097,0.98577,0.00030,0.00223,0.00135,0.00013,5,5
0.75967,0.19238,0.62585,0.98503,0.00019,0.00141,0.00291,0.00269,0.00166,0.00066,0.98816,0.00014,0.00041,0.00176,6,6
0.25063,0.76975,0.96712,0.04594,0.00166,0.00003,0.00112,0.98458,0.00138,0.00616,0.00200,0.00107,0.00064,0.00135,3,3
0.58159,0.07599,0.03828,0.13241,0.00312,0.00210,0.00080,0.00071,0.00224,0.00169,0.00031,0.00001,0.98661,0.00241,8,8
0.33138,0.21490,0.17540,0.19862,0.00216,0.00151,0.00184,0.00158,0.00487,0.00366,0.00013,0.98137,0.00002,0.00286,7,7
0.90581,0.25648,0.61665,0.97374,0.00023,0.00160,0.00329,0.00295,0.00191,0.00076,0.98664,0.00017,0.00048,0.00196,6,6
0.66233,0.47251,0.43003,0.37392,0.00021,0.02357,0.04346,0.02686,0.00982,0.83451,0.04193,0.00947,0.00815,0.00201,5,2
0.65042,0.37281,0.34438,0.07821,0.00003,0.00436,0.00588,0.00851,0.00293,0.96320,0.00065,0.01242,0.00154,0.00047,5,5
0.20481,0.24467,0.32681,0.36715,0.00376,0.00148,0.98548,0.00122,0.00166,0.00191,0.00239,0.00137,0.00073,0.00000,2,2
0.55815,0.20714,0.03670,0.13036,0.00290,0.00189,0.00080,0.00068,0.00227,0.00165,0.00029,0.00001,0.98737,0.00215,8,8
0.61599,0.89629,0.23776,0.45143,0.00287,0.00325,0.00000,0.00117,0.00070,0.00015,0.00150,0.00186,0.00151,0.98698,9,9
0.71336,0.19860,0.63226,0.99109,0.00018,0.00130,0.00265,0.00258,0.00154,0.00061,0.98894,0.00013,0.00038,0.00169,6,6
0.06234,0.51239,0.27727,0.13594,0.98533,0.00078,0.00412,0.00263,0.00057,0.00001,0.00012,0.00175,0.00266,0.00202,0,0
0.04147,0.51830,0.27234,0.13345,0.98615,0.00074,0.00390,0.00242,0.00053,0.00001,0.00011,0.00156,0.00269,0.00190,0,0
0.75749,0.33868,0.37821,0.04800,0.00001,0.00218,0.00298,0.00529,0.00112,0.98396,0.00036,0.00240,0.00156,0.00016,5,5
0.20005,0.28454,0.32673,0.37605,0.00353,0.00135,0.98641,0.00111,0.00159,0.00171,0.00239,0.00121,0.00069,0.00000,2,2
0.67649,0.97096,0.24199,0.44516,0.00307,0.00326,0.00000,0.00131,0.00078,0.00017,0.00157,0.00196,0.00164,0.98624,9,9
0.33003,0.68009,0.96087,0.09854,0.00157,0.00005,0.00198,0.97838,0.00184,0.00896,0.00393,0.00120,0.00079,0.00130,3,5
0.20652,0.86619,0.05509,0.39904,0.00064,0.00002,0.00230,0.00176,0.98464,0.00221,0.00193,0.00297,0.00227,0.00126,4,4
0.33978,0.30079,0.29640,0.33667,0.00460,0.00335,0.96636,0.00257,0.00436,0.00740,0.00332,0.00704,0.00097,0.00002,2,2
0.83749,0.77510,0.06712,0.48905,0.00077,0.98563,0.00165,0.00004,0.00002,0.00287,0.00156,0.00149,0.00247,0.00350,1,1
0.97465,0.38783,0.64253,0.95213,0.00024,0.00154,0.00343,0.00401,0.00191,0.00090,0.98524,0.00018,0.00051,0.00206,6,6
0.88703,0.19191,0.61680,0.98113,0.00021,0.00153,0.00317,0.00275,0.00180,0.00071,0.98740,0.00016,0.00045,0.00183,6,6
0.46722,0.32109,0.10845,0.11597,0.12744,0.00539,0.00856,0.00429,0.00559,0.00090,0.00077,0.00015,0.84103,0.00587,8,8
0.51665,0.76798,0.07505,0.40266,0.00161,0.00005,0.01519,0.00262,0.96551,0.00321,0.00364,0.00401,0.00355,0.00061,4,4
0.50112,0.20980,0.04279,0.13774,0.00352,0.00246,0.00092,0.00077,0.00229,0.00181,0.00035,0.00001,0.98528,0.00260,8,8
0.37885,0.94272,0.04049,0.39482,0.00048,0.00001,0.00178,0.00134,0.98824,0.00169,0.00141,0.00232,0.00178,0.00094,4,4
0.70900,0.35155,0.36284,0.05439,0.00001,0.00251,0.00314,0.00502,0.00120,0.98326,0.00038,0.00262,0.00169,0.00018,5,5
0.19961,0.57887,0.20161,0.12216,0.95548,0.00190,0.00522,0.00382,0.00144,0.00004,0.00023,0.00097,0.02579,0.00510,0,0
0.68774,0.95800,0.24170,0.44525,0.00313,0.00334,0.00000,0.00136,0.00083,0.00018,0.00165,0.00199,0.00174,0.98577,9,9
0.64647,0.81701,0.27223,0.45195,0.00541,0.00420,0.00001,0.00242,0.00125,0.00025,0.00294,0.00228,0.00284,0.97841,9,9
0.59976,0.92913,0.23722,0.44829,0.00291,0.00317,0.00000,0.00122,0.00075,0.00016,0.00153,0.00181,0.00164,0.98680,9,9
0.60796,0.17790,0.03396,0.12750,0.00270,0.00197,0.00075,0.00063,0.00201,0.00165,0.00028,0.00001,0.98791,0.00208,8,8
0.65730,0.94108,0.23750,0.44703,0.00306,0.00329,0.00000,0.00129,0.00080,0.00017,0.00159,0.00194,0.00170,0.98615,9,9
0.73193,0.92631,0.23926,0.44493,0.00332,0.00364,0.00001,0.00142,0.00088,0.00020,0.00175,0.00214,0.00186,0.98479,9,9
0.13600,0.74520,0.98370,0.04825,0.00166,0.00003,0.00105,0.98669,0.00120,0.00485,0.00190,0.00090,0.00056,0.00117,3,3
0.27075,0.12768,0.16828,0.19387,0.00190,0.00147,0.00139,0.00109,0.00284,0.00254,0.00009,0.98636,0.00001,0.00232,7,7
0.65253,0.44861,0.47371,0.10100,0.00019,0.00494,0.05237,0.03842,0.00492,0.88344,0.00302,0.00713,0.00529,0.00027,5,5
0.12476,0.50413,0.27033,0.14103,0.98313,0.00094,0.00441,0.00292,0.00068,0.00001,0.00015,0.00189,0.00339,0.00247,0,0
0.11630,0.55387,0.27365,0.13838,0.98416,0.00084,0.00414,0.00283,0.00064,0.00001,0.00014,0.00173,0.00321,0.00231,0,0
0.76796,0.32767,0.37658,0.04620,0.00001,0.00216,0.00287,0.00499,0.00105,0.98463,0.00034,0.00229,0.00151,0.00015,5,5
0.12191,0.28315,0.32755,0.36995,0.00425,0.00149,0.98453,0.00130,0.00181,0.00184,0.00254,0.00147,0.00076,0.00000,2,2
0.36597,0.27471,0.28289,0.36395,0.04800,0.02401,0.21051,0.01844,0.02853,0.01726,0.01221,0.63546,0.00085,0.00472,7,2
0.20513,0.65776,0.95582,0.05436,0.00251,0.00004,0.00129,0.98386,0.00151,0.00503,0.00221,0.00118,0.00075,0.00162,3,3
0.49251,0.03350,0.04456,0.13654,0.00352,0.00238,0.00094,0.00083,0.00252,0.00192,0.00036,0.00001,0.98483,0.00268,8,8
0.85493,0.15492,0.61892,0.98293,0.00020,0.00147,0.00314,0.00271,0.00177,0.00069,0.98767,0.00015,0.00044,0.00175,6,6
0.20049,0.67323,0.96872,0.05576,0.00208,0.00003,0.00122,0.98502,0.00139,0.00501,0.00217,0.00102,0.00068,0.00138,3,3
