ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
127,3,0.77736,0.45708,0.14430,0.40013,0.00001,0.00000,0.14793,0.78594,0.00288,0.01856,0.00248,0.04220,0.00000,0.00000,3,3
128,2,0.88255,0.53057,0.17470,0.35343,0.00002,0.00000,0.00001,0.00870,0.00326,0.00035,0.98763,0.00000,0.00002,0.00000,6,5
129,2,0.24337,0.32613,0.37028,0.20881,0.00137,0.00000,0.99752,0.00072,0.00001,0.00005,0.00034,0.00000,0.00000,0.00000,2,2
130,1,0.36373,0.29566,0.22339,0.23614,0.00000,0.00000,0.00183,0.00001,0.99815,0.00000,0.00000,0.00000,0.00000,0.00000,4,4
131,2,0.64979,0.93653,0.75656,0.71936,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
132,4,0.23523,0.72900,0.84604,0.26400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99979,0.00020,8,8
133,3,0.36291,0.86316,0.78412,0.45489,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
134,2,0.92415,0.45711,0.31475,0.43621,0.00002,0.94737,0.03385,0.00636,0.00003,0.00238,0.00989,0.00000,0.00000,0.00008,1,1
135,3,0.26173,0.12517,0.29070,0.46098,0.00000,0.00000,0.99997,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,2,2
136,3,0.49022,0.86698,0.66132,0.46690,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.99996,9,9
137,2,0.37031,0.09274,0.36638,0.69339,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
138,2,0.27571,0.26068,0.22312,0.24918,0.00000,0.00000,0.99852,0.00010,0.00133,0.00002,0.00003,0.00000,0.00000,0.00000,2,2
139,2,0.23514,0.68000,0.64826,0.22718,0.00006,0.00027,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.99959,0.00007,8,9
140,3,0.87870,0.59388,0.26385,0.41798,0.00000,0.00000,0.00006,0.00105,0.00002,0.00009,0.99879,0.00000,0.00000,0.00000,6,6
141,3,0.82634,0.22019,0.21600,0.40908,0.00000,0.00000,0.00025,0.00023,0.00000,0.99952,0.00000,0.00000,0.00000,0.00000,5,5
143,3,0.50317,0.62225,0.41166,0.41399,0.00004,0.00001,0.00070,0.94597,0.00142,0.04737,0.00006,0.00328,0.00003,0.00112,3,3
144,2,0.16985,0.72300,0.58624,0.21986,0.00081,0.00000,0.00003,0.00010,0.00011,0.00003,0.00002,0.00000,0.99890,0.00000,8,8
145,1,0.59982,0.52398,0.40753,0.36857,0.00001,0.00000,0.04606,0.01951,0.73091,0.02394,0.02547,0.15390,0.00008,0.00012,4,7
146,4,0.67117,0.66308,0.22774,0.39910,0.00000,0.00000,0.02552,0.00713,0.01198,0.00503,0.95033,0.00000,0.00000,0.00000,6,6
147,3,0.81625,0.54089,0.41755,0.53454,0.00002,0.00004,0.24604,0.00227,0.00068,0.68799,0.06131,0.00034,0.00000,0.00131,5,2
148,3,0.81172,0.11767,0.31995,0.53046,0.00000,0.00000,0.00000,0.01804,0.00000,0.98196,0.00000,0.00000,0.00000,0.00000,5,5
149,1,0.51276,0.59579,0.40580,0.36041,0.02344,0.00008,0.97204,0.00253,0.00000,0.00160,0.00000,0.00002,0.00027,0.00000,2,2
150,3,0.21754,0.76919,0.60452,0.28904,0.00017,0.00037,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.99943,0.00000,8,8
151,2,0.44636,0.68110,0.59810,0.44210,0.01633,0.02018,0.01609,0.00163,0.00068,0.04181,0.00127,0.00438,0.00017,0.89747,9,9
152,4,0.78042,0.70260,0.42398,0.52712,0.00001,0.00001,0.00000,0.00002,0.00000,0.00000,0.99985,0.00000,0.00009,0.00000,6,6
153,2,0.22082,0.41441,0.46377,0.21814,0.99996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0,0
154,3,0.14372,0.37035,0.31725,0.14381,0.99998,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0,0
155,3,0.89576,0.25252,0.45068,0.35878,0.00001,0.00000,0.00009,0.00112,0.00007,0.99576,0.00295,0.00000,0.00000,0.00000,5,5
156,1,0.23964,0.34071,0.21665,0.21673,0.00000,0.00000,0.99030,0.00072,0.00037,0.00039,0.00821,0.00000,0.00000,0.00000,2,2
157,2,0.36759,0.87640,0.81756,0.39520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
158,2,0.77824,0.37526,0.19034,0.40686,0.00000,0.00000,0.01366,0.70352,0.00001,0.27467,0.00801,0.00013,0.00000,0.00000,3,5
159,4,0.37260,0.45210,0.56281,0.26116,0.00001,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,4,4
160,2,0.14849,0.33092,0.19182,0.31789,0.00020,0.00000,0.99665,0.00023,0.00071,0.00055,0.00162,0.00004,0.00000,0.00000,2,2
161,3,0.66498,0.73491,0.71711,0.48213,0.00001,0.99994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,1,1
162,1,0.72213,0.56645,0.28515,0.53918,0.00018,0.00001,0.01076,0.20720,0.00035,0.57321,0.20695,0.00132,0.00002,0.00000,5,6
164,4,0.19075,0.58081,0.64389,0.14043,0.66452,0.00005,0.00006,0.00001,0.00010,0.00004,0.00000,0.00000,0.33521,0.00001,0,8
165,3,0.37748,0.56258,0.41024,0.35779,0.00822,0.00000,0.29001,0.00003,0.68956,0.00011,0.00001,0.01201,0.00000,0.00003,4,4
166,3,0.22113,0.61251,0.60374,0.21753,0.00074,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.99924,0.00000,8,8
167,2,0.48129,0.52758,0.28311,0.39665,0.00011,0.00003,0.01852,0.00517,0.93762,0.00201,0.03644,0.00009,0.00001,0.00000,4,4
168,3,0.94861,0.28573,0.33514,0.40060,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,5,5
169,2,0.32764,0.65580,0.68130,0.24697,0.02393,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.97602,0.00001,8,0
170,1,0.36248,0.85313,0.75045,0.38248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
171,3,0.36332,0.77171,0.74889,0.36364,0.00011,0.00000,0.00000,0.00004,0.00000,0.00000,0.00001,0.00008,0.00039,0.99937,9,9
172,4,0.39931,0.88638,0.81982,0.38553,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99998,9,9
173,3,0.13361,0.76499,0.63567,0.11738,0.00000,0.00000,0.87396,0.00000,0.00000,0.00322,0.00000,0.00000,0.12281,0.00000,2,8
174,4,0.35988,0.81982,0.87576,0.40540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
175,3,0.33025,0.94491,0.81225,0.47727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
176,2,0.86648,0.45527,0.22661,0.35620,0.00000,0.00000,0.00001,0.99071,0.00151,0.00240,0.00538,0.00000,0.00000,0.00000,3,3
177,3,0.54520,0.23023,0.24570,0.55829,0.00000,0.00001,0.01313,0.00238,0.00182,0.02299,0.00010,0.95955,0.00000,0.00002,7,7
178,2,0.70274,0.53689,0.31393,0.43612,0.00011,0.00000,0.18881,0.48989,0.00033,0.29290,0.02788,0.00007,0.00000,0.00001,3,5
179,4,0.07640,0.48473,0.55900,0.18878,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
180,2,0.00811,0.47732,0.62238,0.17986,0.99987,0.00000,0.00000,0.00006,0.00000,0.00001,0.00000,0.00000,0.00000,0.00006,0,0
181,4,0.84610,0.30521,0.13437,0.50534,0.00000,0.00000,0.00004,0.00002,0.00000,0.99993,0.00000,0.00000,0.00000,0.00000,5,5
182,3,0.29154,0.29253,0.25970,0.30377,0.00001,0.00000,0.99981,0.00000,0.00014,0.00000,0.00004,0.00000,0.00000,0.00000,2,2
183,4,0.54696,0.56205,0.31897,0.34247,0.10740,0.00000,0.62109,0.04673,0.11569,0.00423,0.10108,0.00373,0.00003,0.00002,2,2
