ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
20,4,0.60421,0.18031,0.59299,0.34975,0.01527,0.04691,0.01432,0.03202,0.01819,0.02015,0.01214,0.68392,0.01381,0.14329,7,7
21,1,0.30570,0.66392,0.62564,0.57686,0.97608,0.00147,0.00851,0.00327,0.00166,0.00160,0.00156,0.00153,0.00253,0.00180,0,0
22,1,0.55597,0.51123,0.18216,0.50339,0.00607,0.00451,0.01510,0.26331,0.65390,0.01369,0.02501,0.00763,0.00574,0.00505,4,4
23,1,0.92897,0.39054,0.80318,0.37317,0.00231,0.00330,0.00171,0.00183,0.00163,0.00164,0.00170,0.00179,0.00234,0.98176,9,9
24,2,0.59967,0.43931,0.10378,0.15615,0.00429,0.00352,0.00699,0.90115,0.01845,0.04623,0.00529,0.00606,0.00411,0.00390,3,5
25,1,0.49626,0.34848,0.15515,0.60697,0.00579,0.00306,0.73954,0.19592,0.01573,0.01927,0.00892,0.00452,0.00349,0.00375,2,2
26,1,0.57490,0.53479,0.22863,0.50007,0.00239,0.00189,0.00358,0.03708,0.93792,0.00576,0.00363,0.00355,0.00207,0.00212,4,4
27,3,0.35524,0.70275,0.54884,0.45158,0.94459,0.00284,0.00510,0.02273,0.00362,0.00385,0.00494,0.00304,0.00449,0.00481,0,0
28,2,0.82342,0.43595,0.81267,0.39507,0.00269,0.00719,0.00327,0.00224,0.00183,0.00190,0.00193,0.00230,0.00265,0.97400,9,9
29,2,0.48917,0.77388,0.43104,0.90047,0.00163,0.00147,0.00453,0.00281,0.00208,0.00187,0.98111,0.00144,0.00152,0.00155,6,6
30,3,0.46010,0.55051,0.26617,0.63952,0.00429,0.00410,0.00741,0.11515,0.00869,0.00851,0.83936,0.00433,0.00402,0.00414,6,6
31,1,0.77276,0.76974,0.17778,0.14859,0.00110,0.00111,0.00190,0.00441,0.00160,0.98445,0.00128,0.00195,0.00107,0.00112,5,5
32,1,0.55648,0.46342,0.30897,0.33419,0.02172,0.01005,0.03618,0.57645,0.23951,0.02599,0.01468,0.01448,0.04968,0.01127,3,4
33,1,0.66392,0.54419,0.17878,0.35735,0.00244,0.00200,0.02827,0.00884,0.00334,0.94116,0.00605,0.00335,0.00248,0.00208,5,5
34,1,0.91762,0.37433,0.80784,0.36681,0.00237,0.00332,0.00172,0.00188,0.00162,0.00168,0.00171,0.00183,0.00265,0.98122,9,9
35,1,0.73429,0.33692,0.18694,0.14415,0.00268,0.00187,0.00775,0.96369,0.00292,0.00698,0.00289,0.00254,0.00656,0.00211,3,2
36,2,0.54947,0.30294,0.35702,0.52759,0.00671,0.00543,0.00921,0.01081,0.72098,0.02373,0.00679,0.20448,0.00591,0.00594,4,4
37,2,0.22182,0.33853,0.83918,0.36474,0.00180,0.98263,0.00152,0.00168,0.00143,0.00161,0.00159,0.00147,0.00220,0.00407,1,1
38,3,0.97732,0.47767,0.81093,0.36834,0.00195,0.00281,0.00142,0.00155,0.00133,0.00138,0.00142,0.00150,0.00199,0.98465,9,9
39,1,0.85464,0.77193,0.17704,0.13212,0.00094,0.00095,0.00148,0.00379,0.00138,0.98675,0.00110,0.00166,0.00100,0.00096,5,5
40,1,0.46337,0.42609,0.35721,0.76438,0.01940,0.00515,0.17823,0.01627,0.74574,0.00893,0.00738,0.00787,0.00574,0.00528,4,4
41,4,0.53363,0.99116,0.43287,0.89553,0.00100,0.00095,0.00178,0.00186,0.00132,0.00119,0.98901,0.00091,0.00099,0.00099,6,6
42,2,0.83630,0.74964,0.17455,0.13828,0.00100,0.00104,0.00161,0.00412,0.00148,0.98571,0.00117,0.00187,0.00098,0.00102,5,5
43,4,0.41497,0.91934,0.43711,0.87072,0.00144,0.00140,0.00255,0.00261,0.00191,0.00179,0.98405,0.00134,0.00144,0.00146,6,6
44,2,0.18189,0.89682,0.70461,0.54032,0.99201,0.00078,0.00128,0.00087,0.00074,0.00067,0.00070,0.00072,0.00132,0.00091,0,0
45,4,0.94719,0.50737,0.80835,0.36399,0.00192,0.00277,0.00139,0.00162,0.00131,0.00136,0.00139,0.00148,0.00196,0.98480,9,9
46,1,0.63904,0.37301,0.07584,0.15044,0.00327,0.00269,0.00751,0.91492,0.00544,0.05031,0.00608,0.00401,0.00282,0.00293,3,3
47,1,0.23338,0.33760,0.85018,0.35641,0.00182,0.98362,0.00135,0.00165,0.00125,0.00138,0.00140,0.00130,0.00205,0.00419,1,9
48,1,0.51061,0.07189,0.45799,0.41529,0.00176,0.00153,0.00202,0.00222,0.00295,0.00356,0.00154,0.98115,0.00154,0.00173,7,7
49,2,0.46445,0.92417,0.43416,0.87480,0.00132,0.00128,0.00233,0.00240,0.00178,0.00170,0.98531,0.00123,0.00132,0.00134,6,6
50,2,0.38777,0.68365,0.53609,0.78119,0.00488,0.00454,0.00626,0.00654,0.00483,0.00451,0.93406,0.00373,0.00431,0.02636,6,9
51,1,0.31811,0.57472,0.61039,0.37941,0.02077,0.01145,0.01974,0.10433,0.08926,0.01668,0.08421,0.01185,0.60665,0.03506,8,8
52,1,0.64709,0.44330,0.03342,0.12194,0.00395,0.00336,0.01533,0.48583,0.00820,0.46627,0.00481,0.00548,0.00332,0.00346,3,0
53,1,0.62176,0.39250,0.05450,0.18744,0.00242,0.00176,0.01538,0.94302,0.00325,0.02472,0.00293,0.00269,0.00189,0.00194,3,3
54,3,0.11416,0.48014,0.92483,0.18848,0.00247,0.00140,0.00120,0.00129,0.00107,0.00118,0.00111,0.00106,0.98764,0.00157,8,8
55,3,0.15879,0.56845,0.91459,0.20877,0.00189,0.00106,0.00179,0.00122,0.00087,0.00099,0.00089,0.00083,0.98924,0.00123,8,8
56,4,0.63255,0.19125,0.39127,0.36003,0.00130,0.00109,0.00156,0.00465,0.00223,0.00289,0.00117,0.98275,0.00111,0.00126,7,7
57,1,0.51307,0.15976,0.35306,0.32198,0.00174,0.00148,0.00217,0.00659,0.00299,0.00984,0.00160,0.97040,0.00150,0.00170,7,7
58,2,0.59544,0.11485,0.45590,0.41208,0.00147,0.00124,0.00166,0.00204,0.00265,0.00269,0.00125,0.98425,0.00134,0.00141,7,4
59,1,0.63838,0.34203,0.07908,0.14910,0.00334,0.00278,0.00547,0.91860,0.01135,0.04291,0.00545,0.00416,0.00292,0.00301,3,6
60,2,0.50315,0.12154,0.43563,0.42747,0.00305,0.00269,0.00371,0.00421,0.00502,0.00942,0.00435,0.96183,0.00271,0.00302,7,7
61,1,0.79650,0.69611,0.16894,0.14414,0.00112,0.00115,0.00181,0.00539,0.00165,0.98316,0.00151,0.00197,0.00110,0.00115,5,3
62,2,0.42646,0.83852,0.42384,0.85940,0.00140,0.00135,0.00247,0.00301,0.00186,0.00190,0.98388,0.00131,0.00138,0.00146,6,6
63,2,0.75915,0.37785,0.46607,0.14249,0.01420,0.01687,0.01961,0.54424,0.01231,0.04384,0.01184,0.01169,0.04436,0.28103,3,3
64,2,0.44137,0.78339,0.41087,0.83962,0.00211,0.00199,0.00478,0.00514,0.00277,0.00310,0.97398,0.00198,0.00206,0.00209,6,6
65,1,0.38909,0.38032,0.38026,0.92379,0.00215,0.00115,0.98080,0.00285,0.00215,0.00180,0.00519,0.00142,0.00125,0.00123,2,2
66,1,0.31195,0.32989,0.65163,0.21173,0.01765,0.75485,0.01025,0.12670,0.00882,0.01347,0.00919,0.00842,0.03528,0.01538,1,1
67,2,0.34323,0.11382,0.40393,0.89725,0.00162,0.00086,0.98882,0.00157,0.00148,0.00128,0.00146,0.00105,0.00095,0.00090,2,2
68,3,0.78221,0.61848,0.16560,0.10881,0.00117,0.00120,0.00186,0.00823,0.00169,0.97968,0.00137,0.00201,0.00126,0.00154,5,3
69,2,0.56659,0.17159,0.43507,0.45649,0.00287,0.00236,0.00355,0.00392,0.01281,0.00457,0.00221,0.96318,0.00214,0.00239,7,7
70,1,0.42015,0.28697,0.38073,0.85321,0.00201,0.00104,0.98448,0.00316,0.00206,0.00170,0.00179,0.00132,0.00131,0.00112,2,2
71,2,0.43471,0.76493,0.41172,0.82415,0.00196,0.00188,0.00341,0.00561,0.00259,0.00251,0.97627,0.00186,0.00194,0.00197,6,6
72,2,0.08411,0.52313,0.93130,0.18699,0.00205,0.00120,0.00110,0.00116,0.00093,0.00097,0.00096,0.00092,0.98933,0.00138,8,8
73,3,0.09373,0.61477,0.93501,0.18303,0.00184,0.00110,0.00101,0.00111,0.00085,0.00084,0.00088,0.00084,0.99027,0.00126,8,8
74,1,0.25115,0.79863,0.69316,0.53769,0.98724,0.00118,0.00199,0.00138,0.00119,0.00108,0.00118,0.00118,0.00204,0.00154,0,0
76,3,0.80134,0.48689,0.82420,0.39754,0.01825,0.00461,0.00282,0.00274,0.00231,0.00233,0.00238,0.00257,0.00373,0.95825,9,9
77,4,0.87020,0.22133,0.08278,0.07432,0.00110,0.00089,0.00143,0.98603,0.00140,0.00442,0.00141,0.00128,0.00106,0.00098,3,3
78,1,0.71002,0.53284,0.09426,0.08994,0.00257,0.00239,0.00481,0.07382,0.00383,0.89515,0.00308,0.00950,0.00235,0.00251,5,3
79,2,0.08702,0.56762,0.93544,0.17601,0.00179,0.00108,0.00093,0.00104,0.00084,0.00091,0.00086,0.00082,0.99049,0.00123,8,8
80,3,0.16536,0.64599,0.92081,0.15154,0.00157,0.00091,0.00080,0.00138,0.00071,0.00074,0.00077,0.00070,0.99135,0.00106,8,8
81,1,0.21219,0.21964,0.82571,0.35429,0.00159,0.98485,0.00133,0.00155,0.00124,0.00176,0.00138,0.00128,0.00179,0.00324,1,1
82,2,0.18966,0.39430,0.81994,0.37994,0.00214,0.97978,0.00187,0.00196,0.00175,0.00201,0.00214,0.00180,0.00248,0.00406,1,1
83,4,0.69768,0.42434,0.04392,0.04932,0.00378,0.00314,0.00537,0.64425,0.00653,0.32058,0.00455,0.00524,0.00321,0.00335,3,7
84,2,0.59020,0.34950,0.10488,0.18496,0.00203,0.00153,0.00678,0.97262,0.00254,0.00628,0.00262,0.00220,0.00169,0.00170,3,2
85,2,0.68127,0.41278,0.10597,0.07367,0.00526,0.00479,0.00742,0.68233,0.00744,0.26637,0.00661,0.00734,0.00478,0.00764,3,5
86,2,0.45879,0.34109,0.25653,0.73072,0.00578,0.00332,0.87326,0.06772,0.00619,0.00907,0.02119,0.00573,0.00362,0.00411,2,2
87,2,0.54978,0.30258,0.33044,0.52479,0.00663,0.00547,0.01252,0.01386,0.68674,0.02865,0.00675,0.22775,0.00566,0.00596,4,7
88,3,0.03592,0.51949,0.93618,0.18511,0.00194,0.00118,0.00102,0.00109,0.00090,0.00092,0.00094,0.00090,0.98976,0.00136,8,8
89,3,0.77239,0.45541,0.87373,0.36604,0.01247,0.05458,0.00408,0.00425,0.00358,0.00374,0.00382,0.00404,0.00629,0.90314,9,9
90,1,0.19208,0.82216,0.70096,0.53088,0.98986,0.00093,0.00156,0.00109,0.00096,0.00088,0.00087,0.00091,0.00181,0.00114,0,0
91,2,0.52778,0.46388,0.14395,0.23455,0.00326,0.00274,0.00454,0.95079,0.00445,0.00987,0.01478,0.00365,0.00293,0.00299,3,3
92,1,0.14110,0.54129,0.90661,0.18368,0.00276,0.00176,0.00142,0.00157,0.00128,0.00173,0.00130,0.00127,0.98507,0.00184,8,8
93,3,0.38929,0.92338,0.43858,0.86932,0.00150,0.00144,0.00258,0.00270,0.00198,0.00178,0.98367,0.00138,0.00148,0.00150,6,6
94,3,0.63262,0.68268,0.28599,0.53632,0.00199,0.00165,0.00308,0.00449,0.95196,0.01551,0.00223,0.01560,0.00175,0.00175,4,4
95,3,0.71533,0.30762,0.09829,0.17798,0.00174,0.00142,0.00258,0.97345,0.00326,0.00674,0.00544,0.00198,0.00152,0.00188,3,6
96,3,0.46221,0.80373,0.44021,0.85834,0.00191,0.00190,0.00357,0.00346,0.00258,0.00227,0.97869,0.00179,0.00189,0.00193,6,6
97,2,0.39302,0.23057,0.41590,0.87652,0.00280,0.00110,0.98355,0.00224,0.00264,0.00168,0.00186,0.00137,0.00158,0.00118,2,0
99,3,0.67327,0.06402,0.45802,0.41566,0.00126,0.00109,0.00148,0.00165,0.00212,0.00239,0.00109,0.98655,0.00110,0.00127,7,7
100,3,0.57704,0.79935,0.37774,0.63999,0.00157,0.00125,0.00224,0.00234,0.98326,0.00225,0.00184,0.00245,0.00149,0.00131,4,4
101,1,0.65977,0.40160,0.13339,0.11590,0.00606,0.00508,0.00815,0.81303,0.01763,0.11760,0.00714,0.01149,0.00784,0.00599,3,5
102,3,0.43595,0.82295,0.41856,0.85514,0.00144,0.00138,0.00258,0.00348,0.00191,0.00184,0.98314,0.00135,0.00142,0.00146,6,6
103,3,0.86948,0.26195,0.07153,0.08771,0.00095,0.00076,0.00135,0.98802,0.00122,0.00349,0.00141,0.00111,0.00085,0.00084,3,3
104,3,0.12872,0.33852,0.83198,0.37434,0.00184,0.98305,0.00158,0.00164,0.00148,0.00161,0.00165,0.00152,0.00213,0.00351,1,1
105,1,0.11813,0.30699,0.83279,0.37268,0.00176,0.98383,0.00151,0.00159,0.00140,0.00154,0.00156,0.00145,0.00202,0.00334,1,1
106,4,0.76019,0.61153,0.20288,0.13499,0.00397,0.00217,0.00344,0.01599,0.00326,0.95982,0.00257,0.00352,0.00300,0.00224,5,3
107,4,0.35582,0.88358,0.44075,0.86528,0.00160,0.00156,0.00277,0.00285,0.00214,0.00192,0.98244,0.00149,0.00160,0.00164,6,6
109,3,0.50008,0.08228,0.45524,0.41214,0.00179,0.00156,0.00209,0.00228,0.00295,0.00390,0.00157,0.98052,0.00158,0.00176,7,7
110,2,0.63061,0.64890,0.25344,0.52082,0.00319,0.00180,0.00349,0.00688,0.94032,0.03219,0.00350,0.00474,0.00198,0.00189,4,4
111,4,0.17370,0.76575,0.68353,0.56261,0.99098,0.00073,0.00214,0.00103,0.00077,0.00070,0.00071,0.00073,0.00133,0.00090,0,0
112,2,0.40183,0.45945,0.44911,0.94415,0.06269,0.00672,0.59144,0.01433,0.01076,0.00943,0.28112,0.00739,0.00814,0.00798,2,6
113,4,0.33729,0.18235,0.39254,0.89484,0.00160,0.00083,0.98863,0.00179,0.00148,0.00129,0.00153,0.00104,0.00091,0.00090,2,2
114,2,0.25194,0.36318,0.83811,0.37038,0.00247,0.97463,0.00207,0.00217,0.00195,0.00214,0.00216,0.00202,0.00285,0.00754,1,1
116,3,0.33561,0.48820,0.47020,0.62647,0.09757,0.00569,0.77333,0.04844,0.01114,0.01047,0.00833,0.00676,0.03141,0.00686,2,0
117,2,0.59497,0.44302,0.11036,0.17428,0.00438,0.00473,0.00639,0.88531,0.03590,0.04021,0.00531,0.00967,0.00376,0.00434,3,4
118,1,0.59602,0.35635,0.12463,0.25101,0.00297,0.00222,0.01154,0.95581,0.00369,0.00859,0.00654,0.00362,0.00255,0.00246,3,2
119,2,0.52735,0.23057,0.39274,0.34971,0.02858,0.06391,0.06943,0.08348,0.02719,0.17831,0.01686,0.49528,0.01859,0.01835,7,7
120,3,0.31186,0.59027,0.81651,0.37740,0.00799,0.00511,0.00569,0.00580,0.00457,0.00438,0.03130,0.00408,0.92532,0.00576,8,8
121,3,0.64932,0.49448,0.11168,0.12247,0.00442,0.00397,0.00676,0.11888,0.01278,0.79833,0.00511,0.04147,0.00403,0.00426,5,3
122,2,0.19174,0.37207,0.82090,0.38259,0.00224,0.97876,0.00212,0.00204,0.00191,0.00200,0.00202,0.00187,0.00257,0.00447,1,1
123,3,0.34557,0.18213,0.39683,0.89152,0.00180,0.00087,0.98823,0.00180,0.00154,0.00133,0.00149,0.00108,0.00094,0.00092,2,2
124,1,0.08871,0.60263,0.93749,0.17821,0.00183,0.00110,0.00094,0.00110,0.00084,0.00084,0.00088,0.00084,0.99034,0.00129,8,8
125,2,0.40601,0.60885,0.58165,0.64762,0.02662,0.01585,0.02639,0.02406,0.03721,0.01952,0.70191,0.01502,0.11428,0.01913,6,0
126,2,0.16661,0.55667,0.87992,0.22938,0.00357,0.00207,0.00331,0.00221,0.00172,0.00225,0.00176,0.00166,0.97876,0.00269,8,8
127,3,0.50416,0.53007,0.16820,0.45651,0.00877,0.00717,0.03227,0.58282,0.01480,0.06554,0.26220,0.00945,0.00909,0.00788,3,3
128,2,0.68833,0.20978,0.08731,0.08490,0.00151,0.00124,0.00200,0.97861,0.00195,0.00809,0.00198,0.00184,0.00134,0.00144,3,5
129,2,0.35806,0.49981,0.54780,0.78594,0.47850,0.00354,0.48340,0.00642,0.00513,0.00450,0.00471,0.00402,0.00529,0.00449,2,2
130,1,0.44598,0.38796,0.34945,0.86196,0.00821,0.00419,0.83527,0.00992,0.10594,0.00967,0.01166,0.00607,0.00459,0.00448,2,4
131,2,0.24916,0.29231,0.81489,0.35424,0.00177,0.98342,0.00148,0.00195,0.00138,0.00179,0.00154,0.00143,0.00197,0.00328,1,1
132,4,0.08450,0.66424,0.94456,0.17786,0.00163,0.00098,0.00087,0.00096,0.00076,0.00074,0.00077,0.00074,0.99142,0.00113,8,8
133,3,0.92674,0.58376,0.81531,0.36449,0.00170,0.00252,0.00124,0.00134,0.00116,0.00126,0.00123,0.00130,0.00173,0.98652,9,9
134,2,0.41358,0.67431,0.54678,0.76397,0.00495,0.02392,0.00753,0.00764,0.00575,0.00570,0.92663,0.00440,0.00546,0.00802,6,1
135,3,0.38829,0.19112,0.40209,0.87854,0.00195,0.00103,0.98591,0.00214,0.00201,0.00156,0.00175,0.00128,0.00122,0.00114,2,2
136,3,0.96528,0.58263,0.81324,0.36874,0.00177,0.00255,0.00134,0.00142,0.00122,0.00125,0.00127,0.00140,0.00180,0.98598,9,9
137,2,0.52401,0.19502,0.44230,0.33366,0.00594,0.00542,0.00694,0.00917,0.00896,0.04260,0.00526,0.89847,0.00763,0.00962,7,7
138,2,0.62045,0.35915,0.12347,0.17857,0.00368,0.00311,0.00533,0.93828,0.00593,0.02362,0.00906,0.00429,0.00331,0.00337,3,2
139,2,0.21891,0.46653,0.97172,0.20565,0.00636,0.00964,0.00313,0.00339,0.00292,0.00278,0.00289,0.00281,0.94285,0.02323,8,9
140,3,0.41697,0.77707,0.42950,0.82769,0.00216,0.00207,0.00364,0.00500,0.00285,0.00263,0.97518,0.00204,0.00224,0.00220,6,6
141,3,0.76754,0.78073,0.17342,0.14725,0.00103,0.00102,0.00186,0.00414,0.00148,0.98548,0.00118,0.00178,0.00100,0.00102,5,5
143,3,0.75281,0.27202,0.08462,0.13729,0.00141,0.00109,0.00339,0.98130,0.00178,0.00496,0.00180,0.00185,0.00117,0.00123,3,3
144,2,0.09623,0.63071,0.94032,0.17772,0.00188,0.00106,0.00091,0.00105,0.00081,0.00081,0.00084,0.00081,0.99062,0.00122,8,8
145,1,0.60818,0.23371,0.29254,0.27265,0.00502,0.00413,0.00618,0.09637,0.00826,0.01370,0.00496,0.85231,0.00426,0.00479,7,7
146,4,0.43875,0.91919,0.43575,0.87132,0.00138,0.00135,0.00245,0.00251,0.00185,0.00179,0.98457,0.00129,0.00138,0.00143,6,6
147,3,0.68436,0.64623,0.20295,0.40516,0.00358,0.00345,0.01128,0.01307,0.00533,0.90007,0.05106,0.00527,0.00338,0.00352,5,2
148,3,0.78772,0.61927,0.15475,0.13827,0.00127,0.00125,0.00256,0.00839,0.00186,0.97790,0.00156,0.00263,0.00131,0.00127,5,5
149,1,0.42144,0.28839,0.36486,0.84510,0.00196,0.00102,0.98423,0.00344,0.00184,0.00186,0.00177,0.00163,0.00115,0.00110,2,2
150,3,0.24900,0.62196,0.80581,0.37194,0.86945,0.00291,0.00451,0.00395,0.00344,0.00434,0.00258,0.00269,0.10257,0.00357,0,8
151,2,0.94391,0.64780,0.81631,0.36506,0.00159,0.00219,0.00117,0.00130,0.00103,0.00106,0.00108,0.00115,0.00154,0.98789,9,9
152,4,0.39202,0.79880,0.44687,0.83937,0.00176,0.00168,0.00299,0.00358,0.00227,0.00219,0.97982,0.00161,0.00217,0.00195,6,6
153,2,0.34763,0.71227,0.61397,0.44703,0.97226,0.00202,0.00316,0.00788,0.00200,0.00220,0.00188,0.00230,0.00358,0.00273,0,0
154,3,0.37887,0.50273,0.50212,0.79993,0.49117,0.00761,0.37460,0.02133,0.01115,0.01009,0.05603,0.00841,0.01061,0.00899,0,0
155,3,0.71001,0.65989,0.16119,0.20744,0.00104,0.00105,0.00191,0.00467,0.00160,0.98260,0.00329,0.00176,0.00102,0.00106,5,5
156,1,0.46341,0.47094,0.20002,0.70253,0.01155,0.00715,0.45411,0.12374,0.01888,0.09845,0.26040,0.00955,0.00781,0.00836,2,2
157,2,0.94064,0.51499,0.80489,0.36117,0.00193,0.00276,0.00140,0.00171,0.00133,0.00138,0.00140,0.00149,0.00199,0.98462,9,9
158,2,0.75163,0.26944,0.08261,0.13418,0.00140,0.00109,0.00296,0.98148,0.00178,0.00531,0.00203,0.00157,0.00118,0.00121,3,5
159,4,0.62157,0.82683,0.37275,0.63498,0.00141,0.00114,0.00199,0.00215,0.98492,0.00220,0.00159,0.00207,0.00134,0.00119,4,4
160,2,0.37123,0.46381,0.46733,0.80066,0.08020,0.00362,0.87621,0.00664,0.00718,0.00768,0.00533,0.00436,0.00469,0.00409,2,2
161,3,0.14631,0.22322,0.83757,0.37498,0.00161,0.98516,0.00143,0.00143,0.00128,0.00139,0.00143,0.00132,0.00185,0.00309,1,1
162,1,0.50349,0.80558,0.43045,0.84702,0.00178,0.00175,0.00320,0.00331,0.00235,0.00271,0.97958,0.00171,0.00181,0.00180,6,6
164,4,0.26080,0.71019,0.68723,0.55943,0.98521,0.00121,0.00342,0.00149,0.00127,0.00114,0.00117,0.00120,0.00241,0.00148,0,8
165,3,0.31492,0.16036,0.39590,0.90786,0.00173,0.00076,0.98929,0.00151,0.00165,0.00117,0.00130,0.00095,0.00083,0.00081,2,4
166,3,0.30185,0.50397,0.75845,0.39881,0.00960,0.00542,0.06663,0.00756,0.00810,0.00700,0.00482,0.00435,0.88106,0.00545,8,8
167,2,0.41400,0.84140,0.43193,0.86214,0.00156,0.00150,0.00278,0.00306,0.00205,0.00194,0.98256,0.00145,0.00154,0.00157,6,4
168,3,0.83704,0.77106,0.17224,0.13503,0.00099,0.00095,0.00149,0.00386,0.00136,0.98676,0.00109,0.00164,0.00091,0.00095,5,5
169,2,0.17208,0.51092,0.90572,0.18054,0.00424,0.00241,0.00166,0.00249,0.00146,0.00166,0.00151,0.00144,0.98067,0.00246,8,0
170,1,0.87996,0.56566,0.79795,0.35288,0.00189,0.00269,0.00137,0.00192,0.00133,0.00138,0.00137,0.00150,0.00199,0.98454,9,9
171,3,0.39203,0.56942,0.50859,0.40443,0.91401,0.00339,0.00632,0.04773,0.00400,0.00509,0.00504,0.00376,0.00550,0.00517,0,9
172,4,0.84554,0.49752,0.76541,0.49827,0.00498,0.00871,0.00452,0.00480,0.00393,0.00382,0.02816,0.00379,0.00675,0.93053,9,9
173,3,0.77070,0.65961,0.20484,0.12589,0.00117,0.00114,0.00194,0.00485,0.00180,0.98280,0.00130,0.00191,0.00193,0.00115,5,8
174,4,0.87706,0.51023,0.81028,0.37467,0.00207,0.00302,0.00151,0.00165,0.00142,0.00146,0.00168,0.00159,0.00220,0.98340,9,9
175,3,0.91877,0.54746,0.81172,0.37023,0.00187,0.00270,0.00137,0.00148,0.00129,0.00133,0.00140,0.00144,0.00191,0.98520,9,9
176,2,0.65512,0.31146,0.10872,0.08804,0.00254,0.00207,0.00331,0.95506,0.00407,0.02153,0.00321,0.00302,0.00294,0.00226,3,3
177,3,0.69935,0.06123,0.45768,0.41505,0.00127,0.00107,0.00144,0.00159,0.00208,0.00244,0.00108,0.98671,0.00108,0.00123,7,7
178,2,0.64103,0.36791,0.08721,0.14249,0.00347,0.00301,0.00617,0.90937,0.00489,0.05468,0.00785,0.00429,0.00309,0.00318,3,5
179,4,0.19061,0.84744,0.70779,0.53188,0.99022,0.00087,0.00146,0.00102,0.00090,0.00080,0.00081,0.00096,0.00161,0.00134,0,0
180,2,0.35251,0.70438,0.56940,0.47700,0.95189,0.00308,0.00554,0.01519,0.00348,0.00381,0.00506,0.00325,0.00495,0.00374,0,0
181,4,0.82535,0.72645,0.17653,0.13962,0.00108,0.00108,0.00167,0.00442,0.00155,0.98494,0.00126,0.00187,0.00104,0.00109,5,5
182,3,0.38936,0.23880,0.40547,0.88190,0.00233,0.00104,0.98590,0.00205,0.00180,0.00158,0.00175,0.00129,0.00113,0.00114,2,2
183,4,0.58649,0.34689,0.10049,0.23736,0.00282,0.00133,0.00988,0.96946,0.00268,0.00550,0.00325,0.00193,0.00166,0.00150,3,2
