ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
64,2,0.78817,0.56090,0.24064,0.48936,0.00000,0.00000,0.01423,0.00404,0.00090,0.09555,0.88524,0.00004,0.00000,0.00000,6,6
65,1,0.56288,0.29578,0.29358,0.37513,0.00000,0.00000,0.94913,0.00202,0.04318,0.00003,0.00559,0.00004,0.00000,0.00000,2,2
66,1,0.41544,0.66998,0.56480,0.34523,0.05967,0.50080,0.06717,0.00247,0.14964,0.00126,0.00227,0.00006,0.19783,0.01884,1,1
67,2,0.19856,0.31751,0.35467,0.34538,0.00000,0.00000,0.99864,0.00000,0.00000,0.00000,0.00136,0.00000,0.00000,0.00000,2,2
68,3,0.68896,0.37062,0.37716,0.39140,0.00000,0.00008,0.00012,0.58791,0.41026,0.00132,0.00002,0.00011,0.00000,0.00017,3,3
69,2,0.42265,0.14682,0.56019,0.63852,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99702,0.00000,0.00293,7,7
70,1,0.20541,0.57977,0.51052,0.05837,0.00632,0.00000,0.77808,0.01783,0.07871,0.00569,0.00087,0.00000,0.11247,0.00004,2,2
71,2,0.81928,0.46982,0.20563,0.38833,0.00001,0.00000,0.00044,0.48961,0.01285,0.00133,0.49563,0.00013,0.00000,0.00000,6,6
72,2,0.13598,0.65007,0.67571,0.10795,0.00013,0.00000,0.00000,0.00027,0.00000,0.00001,0.00000,0.00000,0.99959,0.00000,8,8
73,3,0.22586,0.68319,0.62920,0.25963,0.00028,0.00001,0.00007,0.00001,0.00001,0.00001,0.00008,0.00000,0.99951,0.00003,8,8
74,1,0.36208,0.60073,0.59267,0.44367,0.46705,0.00001,0.00000,0.00002,0.00005,0.00001,0.00007,0.42885,0.00014,0.10379,0,0
76,3,0.36308,0.81112,0.86808,0.37112,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,9,9
77,4,0.72402,0.44354,0.27318,0.32103,0.00007,0.00000,0.00000,0.93771,0.00012,0.06204,0.00006,0.00000,0.00000,0.00000,3,3
78,1,0.58035,0.38065,0.16383,0.42298,0.00004,0.00003,0.07792,0.50573,0.04163,0.33820,0.00254,0.03392,0.00000,0.00000,3,3
79,2,0.12242,0.61203,0.72517,0.07024,0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99972,0.00000,8,8
80,3,0.06851,0.62767,0.77039,0.16443,0.02033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97958,0.00008,8,8
81,1,0.72358,0.74050,0.62008,0.52591,0.00015,0.94815,0.00000,0.00014,0.00003,0.00157,0.00001,0.00000,0.04942,0.00054,1,1
82,2,0.77528,0.87321,0.67358,0.68313,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
83,4,0.66971,0.31387,0.26292,0.32293,0.00001,0.00000,0.00006,0.10662,0.00000,0.00363,0.00000,0.88967,0.00000,0.00000,7,7
84,2,0.26345,0.16883,0.17818,0.25160,0.00000,0.00000,0.99754,0.00038,0.00000,0.00208,0.00000,0.00000,0.00000,0.00000,2,2
85,2,0.43345,0.18061,0.32532,0.50031,0.00020,0.00000,0.00039,0.00001,0.00023,0.24462,0.00006,0.75447,0.00001,0.00001,7,5
86,2,0.36901,0.47011,0.34584,0.29896,0.00179,0.00005,0.75596,0.00111,0.14725,0.09246,0.00080,0.00025,0.00000,0.00034,2,2
87,2,0.28739,0.59584,0.51069,0.23999,0.00131,0.00000,0.00079,0.03159,0.00277,0.00470,0.00005,0.94199,0.01669,0.00010,7,7
88,3,0.12451,0.67825,0.75737,0.09843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,8,8
89,3,0.34194,0.83388,0.83639,0.51119,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99993,9,9
90,1,0.18656,0.48840,0.69564,0.34264,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
91,2,0.55642,0.55997,0.34340,0.37937,0.00193,0.00000,0.10305,0.60398,0.03529,0.02866,0.22271,0.00425,0.00007,0.00004,3,3
92,1,0.17379,0.69363,0.62251,0.18533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00001,8,8
93,3,0.65552,0.59440,0.38781,0.32855,0.00000,0.00000,0.04109,0.07817,0.02506,0.00193,0.85375,0.00000,0.00000,0.00000,6,6
94,3,0.50140,0.52956,0.26837,0.32049,0.03897,0.00005,0.13095,0.17964,0.53718,0.00763,0.09965,0.00584,0.00004,0.00005,4,4
95,3,0.63579,0.56229,0.28136,0.37714,0.00000,0.00000,0.38500,0.42683,0.01759,0.00209,0.16849,0.00002,0.00000,0.00000,3,6
96,3,0.92403,0.73613,0.37719,0.49780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,6,6
97,2,0.25996,0.38524,0.32415,0.14418,0.23381,0.00000,0.00690,0.00018,0.00611,0.00092,0.00003,0.00001,0.75203,0.00000,8,0
99,3,0.66889,0.06798,0.34669,0.78540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
100,3,0.42559,0.28426,0.29041,0.28609,0.00016,0.00000,0.03295,0.00196,0.94567,0.01830,0.00021,0.00071,0.00004,0.00000,4,4
101,1,0.76931,0.27771,0.39563,0.53805,0.00000,0.00000,0.00001,0.00287,0.00002,0.99590,0.00002,0.00118,0.00000,0.00000,5,5
102,3,0.91543,0.77518,0.37972,0.55899,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,6,6
103,3,0.75670,0.40435,0.11272,0.30111,0.00000,0.00000,0.00002,0.99560,0.00129,0.00116,0.00193,0.00000,0.00000,0.00000,3,3
104,3,0.76991,0.84925,0.72888,0.83346,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
105,1,0.73175,0.96574,0.68347,0.44925,0.00001,0.99998,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
106,4,0.45993,0.56673,0.37098,0.32353,0.03438,0.00302,0.02809,0.40273,0.00064,0.52640,0.00184,0.00001,0.00289,0.00000,5,3
107,4,0.73317,0.68882,0.49028,0.33151,0.00039,0.00000,0.00002,0.00003,0.00080,0.00000,0.99830,0.00001,0.00043,0.00000,6,6
109,3,0.64771,0.11164,0.21369,0.67515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
110,2,0.46224,0.30005,0.14862,0.36729,0.00000,0.00000,0.00039,0.00769,0.92041,0.06098,0.00003,0.01049,0.00000,0.00000,4,4
111,4,0.07284,0.29485,0.44654,0.19359,0.94415,0.00000,0.05529,0.00055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
112,2,0.81094,0.71308,0.52555,0.34048,0.00002,0.00000,0.00019,0.00000,0.00000,0.00000,0.99979,0.00000,0.00000,0.00000,6,6
113,4,0.22667,0.23133,0.36741,0.22856,0.00001,0.00000,0.99074,0.00594,0.00001,0.00135,0.00156,0.00000,0.00039,0.00001,2,2
114,2,0.69328,0.88878,0.82809,0.57791,0.00000,0.99993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,1,1
116,3,0.14585,0.35271,0.35347,0.20466,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
117,2,0.41137,0.56261,0.51922,0.43828,0.00394,0.00079,0.33733,0.00354,0.57841,0.00449,0.00018,0.00240,0.00001,0.06890,4,4
118,1,0.53488,0.51129,0.31909,0.32249,0.04514,0.00021,0.05874,0.11270,0.37257,0.02061,0.21888,0.16641,0.00465,0.00010,4,2
119,2,0.61730,0.11906,0.18937,0.71983,0.00000,0.00000,0.00001,0.00003,0.00000,0.00006,0.00000,0.99990,0.00000,0.00000,7,7
120,3,0.21385,0.69028,0.69344,0.20336,0.00813,0.00014,0.00000,0.00006,0.00000,0.00000,0.00022,0.00000,0.99137,0.00007,8,8
121,3,0.56916,0.32343,0.36426,0.34677,0.01178,0.00007,0.76565,0.20004,0.00059,0.02140,0.00001,0.00045,0.00000,0.00000,2,3
122,2,0.75500,0.93962,0.61255,0.66665,0.00000,0.99996,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,1,1
123,3,0.12893,0.21794,0.29203,0.24787,0.00000,0.00000,0.99999,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,2
124,1,0.27288,0.64596,0.76162,0.15103,0.02004,0.00045,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.97861,0.00088,8,8
125,2,0.73278,0.53546,0.28037,0.45509,0.00605,0.00000,0.12500,0.00176,0.00211,0.00034,0.86361,0.00106,0.00000,0.00007,6,0
126,2,0.35984,0.68589,0.64577,0.25747,0.00041,0.00006,0.00002,0.00005,0.00000,0.00004,0.00000,0.00000,0.99934,0.00007,8,8
127,3,0.77742,0.45686,0.13670,0.36006,0.00001,0.00000,0.08733,0.83472,0.00203,0.05183,0.00012,0.02397,0.00000,0.00000,3,3
128,2,0.88248,0.53057,0.15525,0.37662,0.00040,0.00000,0.00034,0.20916,0.02741,0.00517,0.75738,0.00012,0.00003,0.00000,6,5
129,2,0.24330,0.32591,0.34498,0.21363,0.00024,0.00000,0.99589,0.00320,0.00001,0.00026,0.00039,0.00000,0.00000,0.00000,2,2
130,1,0.36396,0.29582,0.23027,0.25512,0.00000,0.00000,0.00053,0.00004,0.99941,0.00002,0.00000,0.00000,0.00000,0.00000,4,4
131,2,0.65004,0.93694,0.75535,0.65899,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,1
132,4,0.23529,0.72897,0.81878,0.31095,0.00000,0.00046,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.99928,0.00021,8,8
133,3,0.36300,0.86306,0.75138,0.44304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
134,2,0.92409,0.45704,0.28788,0.42646,0.00006,0.49311,0.07612,0.21412,0.00064,0.11206,0.10383,0.00000,0.00000,0.00006,1,1
135,3,0.26173,0.12524,0.32248,0.44820,0.00000,0.00000,0.99997,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,2,2
136,3,0.49035,0.86688,0.62301,0.47093,0.00000,0.00001,0.00000,0.00003,0.00002,0.00004,0.00000,0.00000,0.00000,0.99989,9,9
137,2,0.37047,0.09283,0.36111,0.66897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,7,7
138,2,0.27541,0.26152,0.23679,0.24773,0.00000,0.00000,0.97883,0.00143,0.01681,0.00003,0.00290,0.00000,0.00000,0.00000,2,2
139,2,0.23520,0.68004,0.63843,0.23258,0.00002,0.00008,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.99987,0.00001,8,9
140,3,0.87852,0.59363,0.27172,0.38749,0.00000,0.00000,0.00020,0.00129,0.00010,0.00011,0.99831,0.00000,0.00000,0.00000,6,6
141,3,0.82639,0.22058,0.25295,0.36456,0.00000,0.00000,0.00206,0.00079,0.00000,0.99715,0.00000,0.00000,0.00000,0.00000,5,5
143,3,0.50303,0.62236,0.44510,0.45911,0.00004,0.00002,0.00008,0.96510,0.00195,0.01678,0.00001,0.01115,0.00011,0.00475,3,3
144,2,0.16995,0.72301,0.56429,0.24140,0.00330,0.00000,0.00003,0.00059,0.00032,0.00017,0.00010,0.00002,0.99546,0.00000,8,8
145,1,0.59984,0.52396,0.42166,0.38151,0.00000,0.00000,0.05546,0.02726,0.61016,0.00932,0.00862,0.28867,0.00011,0.00040,4,7
146,4,0.67109,0.66317,0.22408,0.42049,0.00000,0.00000,0.00307,0.00232,0.00487,0.00170,0.98804,0.00000,0.00000,0.00000,6,6
147,3,0.81624,0.54090,0.42075,0.53491,0.00000,0.00000,0.02503,0.00032,0.00003,0.95592,0.01859,0.00002,0.00000,0.00008,5,2
148,3,0.81170,0.11751,0.31154,0.47830,0.00001,0.00000,0.00000,0.11211,0.00000,0.88788,0.00000,0.00000,0.00000,0.00000,5,5
149,1,0.51280,0.59592,0.41810,0.38526,0.06134,0.00039,0.90638,0.02374,0.00000,0.00775,0.00000,0.00002,0.00038,0.00000,2,2
150,3,0.21782,0.76911,0.58905,0.28683,0.00041,0.01026,0.00038,0.00001,0.00001,0.00006,0.00042,0.00000,0.98845,0.00000,8,8
151,2,0.44636,0.68100,0.59238,0.44573,0.00884,0.01573,0.01799,0.00406,0.00147,0.02156,0.00295,0.00994,0.00020,0.91727,9,9
152,4,0.78042,0.70264,0.44879,0.51215,0.00005,0.00002,0.00000,0.00001,0.00002,0.00000,0.99983,0.00000,0.00006,0.00000,6,6
153,2,0.22095,0.41435,0.40662,0.21890,0.99977,0.00000,0.00002,0.00001,0.00001,0.00000,0.00000,0.00004,0.00011,0.00002,0,0
154,3,0.14376,0.37039,0.31803,0.13481,0.99996,0.00000,0.00004,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0,0
155,3,0.89570,0.25267,0.47855,0.36213,0.00002,0.00003,0.00020,0.00237,0.00012,0.98755,0.00968,0.00000,0.00002,0.00000,5,5
156,1,0.23967,0.34080,0.24402,0.20492,0.00000,0.00000,0.99493,0.00149,0.00022,0.00018,0.00318,0.00000,0.00000,0.00000,2,2
157,2,0.36753,0.87680,0.78971,0.39693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
158,2,0.77821,0.37521,0.21995,0.40289,0.00001,0.00000,0.02265,0.73373,0.00004,0.23123,0.01133,0.00101,0.00000,0.00000,3,5
159,4,0.37263,0.45242,0.61214,0.21370,0.00005,0.00000,0.00000,0.00000,0.99947,0.00000,0.00000,0.00000,0.00047,0.00000,4,4
160,2,0.14851,0.33096,0.18496,0.31903,0.00447,0.00000,0.92722,0.00284,0.01630,0.01545,0.03321,0.00050,0.00000,0.00000,2,2
161,3,0.66512,0.73479,0.68212,0.49700,0.00004,0.99973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00023,0.00000,1,1
162,1,0.72192,0.56641,0.26440,0.53670,0.00050,0.00001,0.05711,0.53180,0.00025,0.37750,0.00609,0.02669,0.00003,0.00002,3,6
164,4,0.19068,0.58081,0.65991,0.17215,0.82147,0.00006,0.00002,0.00000,0.00030,0.00001,0.00000,0.00000,0.17811,0.00002,0,8
165,3,0.37750,0.56274,0.41336,0.34250,0.00082,0.00000,0.63980,0.00013,0.35358,0.00043,0.00001,0.00513,0.00000,0.00009,2,4
166,3,0.22086,0.61254,0.60087,0.20962,0.00189,0.00000,0.00000,0.00000,0.00003,0.00001,0.00000,0.00000,0.99805,0.00002,8,8
167,2,0.48148,0.52820,0.29663,0.39254,0.00020,0.00003,0.01901,0.00513,0.96804,0.00059,0.00682,0.00011,0.00006,0.00000,4,4
168,3,0.94849,0.28544,0.35668,0.46596,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,5,5
169,2,0.32762,0.65577,0.67609,0.23960,0.01542,0.00000,0.00000,0.00001,0.00000,0.00007,0.00000,0.00000,0.98448,0.00002,8,0
170,1,0.36246,0.85311,0.70902,0.38570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
171,3,0.36328,0.77164,0.68535,0.35483,0.00725,0.00000,0.00001,0.00429,0.00000,0.00006,0.00994,0.01461,0.00932,0.95451,9,9
172,4,0.39957,0.88619,0.82314,0.37004,0.00002,0.00006,0.00004,0.00000,0.00006,0.00000,0.00001,0.00000,0.00006,0.99975,9,9
173,3,0.13365,0.76492,0.63333,0.10486,0.00000,0.00000,0.97522,0.00000,0.00000,0.00352,0.00000,0.00000,0.02125,0.00000,2,8
174,4,0.35987,0.81977,0.83888,0.41953,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.99999,9,9
175,3,0.32994,0.94481,0.73420,0.46222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,9,9
176,2,0.86625,0.45577,0.25559,0.29715,0.00003,0.00000,0.00005,0.78811,0.00279,0.00174,0.20727,0.00000,0.00000,0.00000,3,3
177,3,0.54533,0.23026,0.24672,0.53015,0.00001,0.00003,0.13075,0.03021,0.01423,0.26654,0.00175,0.55632,0.00000,0.00017,7,7
178,2,0.70227,0.53693,0.38023,0.41141,0.00021,0.00001,0.32134,0.52997,0.00063,0.11899,0.02876,0.00006,0.00000,0.00001,3,5
179,4,0.07641,0.48473,0.55152,0.17626,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
180,2,0.00815,0.47737,0.61688,0.18203,0.99976,0.00000,0.00001,0.00008,0.00000,0.00001,0.00000,0.00000,0.00000,0.00014,0,0
181,4,0.84595,0.30542,0.10589,0.51336,0.00000,0.00000,0.00024,0.00024,0.00000,0.99951,0.00000,0.00001,0.00000,0.00000,5,5
182,3,0.29130,0.29285,0.25557,0.33864,0.00002,0.00000,0.99397,0.00011,0.00250,0.00000,0.00337,0.00000,0.00000,0.00001,2,2
183,4,0.54730,0.56239,0.38092,0.33105,0.00453,0.00000,0.84994,0.01409,0.09060,0.00172,0.03831,0.00070,0.00009,0.00001,2,2
