ogi,vis,xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
97,2,0.27743,0.38566,0.29585,0.36956,0.00382,0.00182,0.97799,0.00175,0.00387,0.00376,0.00375,0.00151,0.00172,0.00001,2,0
99,3,0.38666,0.22672,0.21292,0.18782,0.00347,0.00210,0.00245,0.00249,0.00428,0.00407,0.00017,0.97740,0.00002,0.00354,7,7
100,3,0.28813,0.88663,0.04835,0.39622,0.00057,0.00002,0.00202,0.00155,0.98655,0.00191,0.00165,0.00262,0.00202,0.00110,4,4
101,1,0.26582,0.78196,0.97000,0.05649,0.00143,0.00003,0.00115,0.98385,0.00144,0.00690,0.00224,0.00101,0.00065,0.00129,3,5
102,3,0.76990,0.21513,0.62546,0.97954,0.00020,0.00145,0.00301,0.00284,0.00175,0.00070,0.98763,0.00015,0.00044,0.00183,6,6
103,3,0.33364,0.64324,0.96780,0.12418,0.00200,0.00005,0.00149,0.98060,0.00179,0.00577,0.00460,0.00109,0.00076,0.00185,3,3
104,3,0.80633,0.71904,0.08975,0.50575,0.00250,0.91533,0.00074,0.00021,0.00010,0.00419,0.00510,0.00387,0.00745,0.06049,1,1
105,1,0.87429,0.72128,0.07613,0.47018,0.00104,0.98022,0.00202,0.00007,0.00003,0.00408,0.00197,0.00186,0.00380,0.00492,1,1
106,4,0.36815,0.64409,0.94965,0.17695,0.00272,0.00008,0.00266,0.97150,0.00251,0.00678,0.00913,0.00138,0.00102,0.00224,3,3
107,4,0.83361,0.17001,0.62119,0.98362,0.00020,0.00146,0.00302,0.00271,0.00173,0.00069,0.98781,0.00015,0.00043,0.00179,6,6
109,3,0.38751,0.50088,0.07361,0.29485,0.00474,0.00061,0.00878,0.00692,0.57589,0.01452,0.00198,0.37629,0.00070,0.00957,4,7
110,2,0.60029,0.49829,0.21882,0.19295,0.00049,0.00105,0.01878,0.03267,0.42487,0.47454,0.00583,0.02225,0.01591,0.00362,5,4
111,4,0.23810,0.44190,0.30435,0.29789,0.09930,0.00367,0.88155,0.00356,0.00240,0.00060,0.00247,0.00282,0.00357,0.00004,2,0
112,2,0.85142,0.42681,0.56693,0.88531,0.00162,0.00443,0.02408,0.00627,0.00403,0.00135,0.95426,0.00054,0.00150,0.00193,6,6
113,4,0.16950,0.28429,0.32549,0.37152,0.00387,0.00131,0.98610,0.00115,0.00166,0.00163,0.00231,0.00129,0.00068,0.00000,2,2
114,2,0.93725,0.72626,0.06995,0.49818,0.00080,0.98359,0.00126,0.00004,0.00002,0.00287,0.00180,0.00158,0.00268,0.00536,1,1
116,3,0.22122,0.52470,0.40486,0.13584,0.92087,0.00125,0.02023,0.03287,0.00436,0.00015,0.00108,0.00513,0.00942,0.00464,0,0
117,2,0.35296,0.51634,0.11452,0.26602,0.17891,0.00095,0.02695,0.02314,0.66919,0.00241,0.00496,0.04989,0.01988,0.02371,4,4
118,1,0.34245,0.62074,0.97593,0.13121,0.00227,0.00005,0.00226,0.98011,0.00177,0.00540,0.00505,0.00108,0.00071,0.00130,3,2
119,2,0.41985,0.27759,0.59926,0.10677,0.01829,0.00262,0.01416,0.47918,0.02003,0.05773,0.00497,0.38148,0.00088,0.02067,3,7
120,3,0.88876,0.43749,0.55676,0.87439,0.00130,0.00462,0.01352,0.00634,0.00408,0.00155,0.96230,0.00032,0.00279,0.00317,6,8
121,3,0.19352,0.66826,0.96727,0.04589,0.00192,0.00003,0.00121,0.98539,0.00138,0.00522,0.00196,0.00100,0.00065,0.00125,3,3
122,2,0.66208,0.81739,0.27008,0.47267,0.00379,0.00576,0.00001,0.00195,0.00100,0.00030,0.00331,0.00255,0.00230,0.97903,9,1
123,3,0.12063,0.42883,0.33884,0.38786,0.00614,0.00207,0.97835,0.00186,0.00241,0.00217,0.00399,0.00195,0.00105,0.00001,2,2
124,1,0.62196,0.29802,0.03802,0.18442,0.00516,0.00512,0.00100,0.00083,0.00223,0.00190,0.00059,0.00002,0.97797,0.00518,8,8
125,2,0.54140,0.39395,0.10867,0.33717,0.01715,0.00586,0.00842,0.00936,0.09442,0.01024,0.01465,0.00049,0.81156,0.02784,8,0
126,2,0.51211,0.34941,0.16625,0.18142,0.01619,0.00666,0.02049,0.01032,0.02387,0.01552,0.00420,0.00029,0.89764,0.00481,8,8
127,3,0.42510,0.59116,0.85540,0.14598,0.00389,0.00018,0.00746,0.94458,0.00669,0.01942,0.00919,0.00447,0.00168,0.00245,3,3
128,2,0.09744,0.70954,0.99135,0.04364,0.00167,0.00002,0.00091,0.98799,0.00110,0.00412,0.00171,0.00081,0.00052,0.00115,3,5
129,2,0.19246,0.50126,0.29390,0.20604,0.95477,0.00223,0.02159,0.00618,0.00193,0.00005,0.00070,0.00360,0.00653,0.00242,0,2
130,1,0.29763,0.36956,0.29782,0.38461,0.00465,0.00127,0.97941,0.00158,0.00434,0.00232,0.00345,0.00193,0.00103,0.00001,2,4
131,2,0.75659,0.81701,0.07270,0.48713,0.00088,0.98360,0.00175,0.00005,0.00002,0.00323,0.00179,0.00171,0.00278,0.00419,1,1
132,4,0.60286,0.20344,0.03459,0.13304,0.00277,0.00205,0.00076,0.00067,0.00217,0.00173,0.00030,0.00001,0.98724,0.00230,8,8
133,3,0.73458,0.90050,0.24311,0.44433,0.00344,0.00385,0.00001,0.00156,0.00096,0.00022,0.00193,0.00227,0.00201,0.98375,9,9
134,2,0.90801,0.45277,0.56558,0.84518,0.00122,0.01444,0.00723,0.00836,0.00276,0.00353,0.94749,0.00102,0.00228,0.01167,6,1
135,3,0.13401,0.38292,0.35447,0.35799,0.00508,0.00196,0.97912,0.00220,0.00226,0.00290,0.00343,0.00205,0.00101,0.00001,2,2
136,3,0.52410,0.97124,0.24407,0.44966,0.00284,0.00301,0.00000,0.00126,0.00075,0.00016,0.00156,0.00176,0.00160,0.98706,9,9
137,2,0.62140,0.77584,0.22668,0.36351,0.02088,0.01710,0.00047,0.01299,0.01710,0.00512,0.00614,0.17583,0.00230,0.74207,9,7
138,2,0.80359,0.50861,0.62786,0.60585,0.00916,0.00377,0.16818,0.12468,0.04026,0.01661,0.62236,0.00505,0.00673,0.00320,6,2
139,2,0.65890,0.70970,0.11490,0.26413,0.05828,0.02208,0.00065,0.00808,0.01068,0.00267,0.00434,0.00103,0.49693,0.39526,8,9
140,3,0.76703,0.21687,0.62682,0.97727,0.00021,0.00146,0.00305,0.00293,0.00177,0.00071,0.98740,0.00016,0.00044,0.00187,6,6
141,3,0.70848,0.40650,0.40117,0.10270,0.00002,0.00336,0.00548,0.00790,0.00162,0.97530,0.00086,0.00303,0.00221,0.00023,5,5
143,3,0.41595,0.70686,0.89466,0.04780,0.00106,0.00012,0.00299,0.94729,0.00269,0.03714,0.00328,0.00266,0.00123,0.00152,3,3
144,2,0.54201,0.32727,0.26777,0.10484,0.01074,0.00277,0.00334,0.01868,0.00940,0.00995,0.00208,0.00010,0.93380,0.00914,8,8
145,1,0.57519,0.54760,0.76199,0.40220,0.00774,0.00279,0.09673,0.59092,0.01836,0.05079,0.21513,0.00598,0.00781,0.00375,3,7
146,4,0.97764,0.39418,0.64419,0.94285,0.00028,0.00154,0.00351,0.00460,0.00215,0.00095,0.98389,0.00020,0.00055,0.00233,6,6
147,3,0.70290,0.37718,0.35836,0.06554,0.00001,0.00276,0.00376,0.00502,0.00132,0.98192,0.00043,0.00287,0.00174,0.00018,5,2
148,3,0.71031,0.45680,0.44391,0.07817,0.00006,0.00336,0.00571,0.02431,0.00353,0.95006,0.00129,0.00809,0.00281,0.00079,5,5
149,1,0.37013,0.34896,0.38201,0.33305,0.00374,0.00132,0.98294,0.00234,0.00179,0.00287,0.00264,0.00157,0.00079,0.00000,2,2
150,3,0.18553,0.57601,0.23160,0.12743,0.96914,0.00133,0.00538,0.00392,0.00134,0.00003,0.00021,0.00124,0.01354,0.00387,0,8
151,2,0.69281,0.68505,0.42215,0.52593,0.00823,0.01154,0.00015,0.01782,0.00430,0.00196,0.03953,0.00561,0.00628,0.90459,9,9
152,4,0.11091,0.69303,0.98013,0.05325,0.00198,0.00003,0.00111,0.98635,0.00124,0.00447,0.00199,0.00096,0.00059,0.00128,3,6
153,2,0.23589,0.39685,0.36665,0.31930,0.01324,0.00293,0.96369,0.00443,0.00301,0.00323,0.00381,0.00412,0.00152,0.00002,2,0
154,3,0.87166,0.35120,0.62332,0.96457,0.00029,0.00166,0.00454,0.00325,0.00188,0.00074,0.98534,0.00018,0.00050,0.00163,6,0
155,3,0.98544,0.41019,0.65446,0.93917,0.00025,0.00149,0.00351,0.00487,0.00204,0.00102,0.98391,0.00020,0.00053,0.00218,6,5
156,1,0.36007,0.35338,0.37243,0.37058,0.00390,0.00129,0.98309,0.00198,0.00198,0.00225,0.00336,0.00134,0.00081,0.00000,2,2
157,2,0.59792,0.81307,0.31275,0.43372,0.00338,0.00290,0.00001,0.00274,0.00093,0.00025,0.00233,0.00214,0.00179,0.98354,9,9
158,2,0.38223,0.57313,0.93146,0.10657,0.00711,0.00008,0.00780,0.96926,0.00229,0.00484,0.00486,0.00168,0.00114,0.00093,3,5
159,4,0.20957,0.86968,0.05478,0.39989,0.00063,0.00002,0.00227,0.00173,0.98485,0.00217,0.00192,0.00292,0.00224,0.00125,4,4
160,2,0.47354,0.57385,0.79546,0.07825,0.00147,0.00070,0.03075,0.76555,0.00608,0.17675,0.00810,0.00634,0.00338,0.00088,3,2
161,3,0.89141,0.81489,0.06578,0.49060,0.00075,0.98582,0.00156,0.00004,0.00002,0.00279,0.00155,0.00140,0.00252,0.00356,1,1
162,1,0.66396,0.47654,0.53016,0.39230,0.00028,0.02021,0.04052,0.05944,0.00966,0.76664,0.08331,0.00755,0.00936,0.00304,5,6
164,4,0.27192,0.46739,0.26070,0.23335,0.54632,0.00544,0.39551,0.01084,0.00909,0.00066,0.00315,0.00475,0.02362,0.00062,0,8
165,3,0.13014,0.31842,0.32193,0.36973,0.00395,0.00145,0.98458,0.00128,0.00196,0.00198,0.00255,0.00147,0.00078,0.00000,2,4
166,3,0.49020,0.21503,0.05064,0.14474,0.00412,0.00289,0.00115,0.00090,0.00261,0.00207,0.00043,0.00002,0.98295,0.00285,8,8
167,2,0.91312,0.40017,0.59221,0.94011,0.00035,0.00170,0.00355,0.00436,0.00367,0.00104,0.98085,0.00026,0.00077,0.00343,6,4
168,3,0.71738,0.49428,0.51693,0.03785,0.00004,0.00201,0.00418,0.03721,0.00227,0.94569,0.00112,0.00318,0.00371,0.00058,5,5
169,2,0.46749,0.31527,0.09090,0.11818,0.08156,0.00499,0.00385,0.00328,0.00453,0.00085,0.00062,0.00010,0.89187,0.00835,8,0
170,1,0.65211,0.78613,0.22877,0.46297,0.00497,0.00470,0.00002,0.00293,0.00331,0.00053,0.00482,0.00252,0.00578,0.97042,9,9
171,3,0.62935,0.71165,0.22894,0.31678,0.12373,0.01245,0.00030,0.01183,0.00622,0.00060,0.00440,0.00457,0.04631,0.78958,9,9
172,4,0.63425,0.76502,0.20330,0.48606,0.00797,0.00462,0.00008,0.00542,0.01649,0.00114,0.01081,0.00664,0.00796,0.93888,9,9
173,3,0.69047,0.41710,0.35360,0.06352,0.00005,0.00453,0.00567,0.01148,0.00310,0.96203,0.00093,0.00258,0.00905,0.00058,5,8
174,4,0.68921,0.86059,0.23299,0.45939,0.00312,0.00399,0.00001,0.00128,0.00082,0.00019,0.00186,0.00205,0.00181,0.98487,9,9
175,3,0.67813,0.78986,0.34833,0.57038,0.00533,0.00880,0.00005,0.00576,0.00284,0.00075,0.02367,0.00360,0.00376,0.94545,9,9
176,2,0.66740,0.37135,0.41177,0.05644,0.00002,0.00222,0.00428,0.01184,0.00236,0.97048,0.00059,0.00642,0.00146,0.00033,5,3
177,3,0.34921,0.15354,0.16896,0.19510,0.00174,0.00158,0.00144,0.00110,0.00289,0.00292,0.00009,0.98592,0.00001,0.00231,7,7
178,2,0.71373,0.62387,0.88346,0.29287,0.00320,0.00032,0.00929,0.90596,0.00724,0.01879,0.04664,0.00232,0.00257,0.00367,3,5
179,4,0.17021,0.57599,0.24010,0.13032,0.97808,0.00110,0.00407,0.00320,0.00093,0.00002,0.00016,0.00135,0.00760,0.00348,0,0
180,2,0.40437,0.61824,0.86256,0.16597,0.00555,0.00012,0.00366,0.95777,0.00645,0.00804,0.00980,0.00208,0.00240,0.00415,3,0
181,4,0.73247,0.47035,0.48433,0.04015,0.00002,0.00179,0.00353,0.01757,0.00147,0.96990,0.00067,0.00275,0.00203,0.00028,5,5
182,3,0.42183,0.36199,0.37158,0.46866,0.00936,0.00279,0.96157,0.00322,0.00405,0.00216,0.01313,0.00208,0.00162,0.00002,2,2
183,4,0.41454,0.45986,0.49797,0.40813,0.08812,0.01659,0.25680,0.20143,0.06435,0.02983,0.11243,0.21044,0.00436,0.01564,2,2
