xpost,ypost,xposp,yposp,0,1,2,3,4,5,6,7,8,9,pred,target
0.45599,0.68870,0.38805,0.78316,0.00239,0.00233,0.00418,0.00764,0.00319,0.00515,0.96793,0.00234,0.00235,0.00250,6,6
0.80790,0.37642,0.61819,0.25370,0.00747,0.00961,0.00978,0.04312,0.00582,0.01670,0.00591,0.00612,0.01267,0.88280,9,3
0.48601,0.55543,0.22777,0.63846,0.00553,0.00467,0.02297,0.12390,0.00770,0.02781,0.79183,0.00561,0.00490,0.00508,6,6
0.42626,0.47631,0.36564,0.89736,0.00851,0.00616,0.19823,0.02493,0.01184,0.00942,0.72090,0.00682,0.00655,0.00665,6,2
0.33249,0.33175,0.37699,0.11728,0.00937,0.04297,0.00780,0.87918,0.00671,0.01410,0.00688,0.00623,0.01942,0.00733,3,1
0.35255,0.13089,0.40506,0.89412,0.00169,0.00089,0.98835,0.00163,0.00155,0.00134,0.00152,0.00109,0.00100,0.00094,2,2
0.77260,0.70786,0.15478,0.11531,0.00095,0.00098,0.00156,0.00585,0.00141,0.98439,0.00113,0.00169,0.00094,0.00112,5,3
0.52428,0.43816,0.35055,0.39209,0.02717,0.08710,0.07957,0.48348,0.14647,0.04154,0.02503,0.06414,0.02037,0.02513,3,7
0.37790,0.21370,0.38540,0.86968,0.00193,0.00100,0.98568,0.00258,0.00203,0.00158,0.00172,0.00126,0.00116,0.00107,2,2
0.44591,0.75062,0.39313,0.80623,0.00200,0.00190,0.00349,0.00762,0.00266,0.00267,0.97380,0.00190,0.00196,0.00200,6,6
0.08163,0.59192,0.93420,0.18296,0.00185,0.00110,0.00103,0.00109,0.00085,0.00088,0.00088,0.00084,0.99025,0.00125,8,8
0.16650,0.55766,0.86112,0.24542,0.00395,0.00206,0.00357,0.00296,0.00273,0.00178,0.00181,0.00170,0.97710,0.00235,8,8
0.36628,0.63069,0.61712,0.66975,0.90677,0.00500,0.01284,0.00707,0.00577,0.00510,0.03892,0.00493,0.00769,0.00592,0,0
0.44209,0.23982,0.39148,0.86037,0.00228,0.00122,0.98316,0.00229,0.00225,0.00258,0.00205,0.00154,0.00132,0.00130,2,2
0.35052,0.60487,0.77068,0.48213,0.88447,0.00533,0.00630,0.00476,0.00402,0.00377,0.00386,0.00433,0.00699,0.07618,0,9
0.83127,0.25503,0.10006,0.07863,0.00128,0.00103,0.00164,0.98375,0.00167,0.00496,0.00164,0.00147,0.00142,0.00114,3,3
0.69499,0.56800,0.10990,0.10840,0.00271,0.00252,0.00532,0.05907,0.00406,0.90535,0.00320,0.01264,0.00248,0.00265,5,3
0.00096,0.50533,0.92073,0.19520,0.00208,0.00125,0.00110,0.00128,0.00142,0.00098,0.00101,0.00098,0.98845,0.00144,8,8
0.19250,0.61202,0.85117,0.16046,0.00227,0.00117,0.00120,0.00392,0.00100,0.00114,0.00177,0.00095,0.98521,0.00138,8,8
0.27470,0.27982,0.80032,0.32702,0.00159,0.98238,0.00141,0.00191,0.00131,0.00286,0.00144,0.00137,0.00185,0.00387,1,1
0.20591,0.40411,0.81174,0.39631,0.00246,0.97582,0.00219,0.00238,0.00203,0.00225,0.00321,0.00205,0.00294,0.00466,1,1
0.62269,0.47383,0.03626,0.11980,0.00418,0.00346,0.00650,0.38346,0.03104,0.55204,0.00588,0.00615,0.00359,0.00371,5,7
0.76146,0.25829,0.09969,0.12485,0.00149,0.00119,0.00260,0.98134,0.00190,0.00500,0.00210,0.00169,0.00136,0.00132,3,2
0.68704,0.26542,0.14634,0.14309,0.00338,0.00298,0.00435,0.95053,0.00495,0.01700,0.00542,0.00408,0.00304,0.00426,3,5
0.48473,0.46486,0.14126,0.45187,0.00506,0.00343,0.07052,0.85129,0.00617,0.01235,0.03668,0.00548,0.00381,0.00523,3,2
0.63584,0.69149,0.33448,0.61045,0.00237,0.00189,0.00576,0.00420,0.96373,0.00765,0.00259,0.00758,0.00223,0.00200,4,7
0.08173,0.59960,0.93721,0.18102,0.00184,0.00111,0.00098,0.00108,0.00085,0.00087,0.00088,0.00084,0.99025,0.00130,8,8
0.29731,0.43169,0.86826,0.40983,0.22469,0.56926,0.01220,0.01091,0.00898,0.00912,0.00889,0.00958,0.01588,0.13049,1,9
0.21112,0.67410,0.73840,0.49804,0.98398,0.00122,0.00202,0.00142,0.00130,0.00112,0.00112,0.00116,0.00516,0.00149,0,0
0.49647,0.49969,0.17150,0.38742,0.00566,0.00483,0.00892,0.81013,0.00895,0.01638,0.12861,0.00612,0.00513,0.00528,3,3
0.14133,0.54169,0.89988,0.18639,0.00290,0.00185,0.00152,0.00169,0.00145,0.00190,0.00139,0.00136,0.98398,0.00196,8,8
0.41618,0.84251,0.43323,0.86516,0.00152,0.00143,0.00259,0.00295,0.00200,0.00179,0.98336,0.00138,0.00148,0.00150,6,6
0.69164,0.75125,0.34758,0.63769,0.00097,0.00079,0.00144,0.00161,0.98879,0.00195,0.00113,0.00164,0.00085,0.00083,4,4
0.82022,0.28342,0.07633,0.13147,0.00112,0.00091,0.00162,0.98428,0.00196,0.00417,0.00251,0.00130,0.00098,0.00115,3,6
0.45812,0.79158,0.43573,0.85144,0.00211,0.00206,0.00409,0.00406,0.00286,0.00252,0.97612,0.00198,0.00208,0.00211,6,6
0.40692,0.20006,0.40130,0.89465,0.00231,0.00114,0.98377,0.00220,0.00259,0.00173,0.00234,0.00141,0.00129,0.00121,2,0
0.29036,0.65750,0.66918,0.60922,0.98556,0.00097,0.00537,0.00126,0.00107,0.00095,0.00098,0.00098,0.00166,0.00119,0,0
0.68422,0.13610,0.44453,0.40925,0.00120,0.00102,0.00151,0.00191,0.00202,0.00232,0.00104,0.98673,0.00103,0.00122,7,7
0.58252,0.76756,0.37892,0.65135,0.00163,0.00130,0.00268,0.00244,0.98221,0.00228,0.00205,0.00244,0.00161,0.00136,4,4
0.59726,0.45331,0.18045,0.19329,0.00936,0.00756,0.01240,0.72055,0.09297,0.10020,0.01059,0.02169,0.01491,0.00978,3,5
0.45297,0.56650,0.28319,0.69644,0.00234,0.00211,0.00438,0.04512,0.00324,0.00463,0.93137,0.00232,0.00222,0.00228,6,6
0.50434,0.48325,0.11778,0.34598,0.00284,0.00226,0.00752,0.92486,0.00383,0.00842,0.04225,0.00304,0.00247,0.00251,3,3
0.16567,0.34215,0.83200,0.37409,0.00188,0.98263,0.00160,0.00167,0.00151,0.00164,0.00168,0.00156,0.00218,0.00364,1,1
0.11776,0.29007,0.83322,0.37217,0.00178,0.98372,0.00151,0.00160,0.00140,0.00154,0.00157,0.00145,0.00204,0.00339,1,1
0.76889,0.64677,0.23355,0.20363,0.00368,0.00257,0.00552,0.00949,0.00393,0.96126,0.00326,0.00440,0.00327,0.00261,5,3
0.35437,0.87894,0.44107,0.86419,0.00163,0.00159,0.00282,0.00290,0.00217,0.00194,0.98214,0.00152,0.00163,0.00167,6,6
0.10357,0.56946,0.92981,0.18183,0.00177,0.00106,0.00109,0.00101,0.00082,0.00102,0.00085,0.00081,0.99037,0.00121,8,8
0.49871,0.08641,0.45341,0.41059,0.00183,0.00159,0.00215,0.00234,0.00302,0.00416,0.00161,0.97989,0.00161,0.00180,7,7
0.62601,0.65090,0.25737,0.54602,0.00699,0.00288,0.00596,0.01254,0.89395,0.05162,0.01079,0.00886,0.00326,0.00314,4,4
0.29384,0.65490,0.65211,0.59901,0.98231,0.00108,0.00686,0.00183,0.00124,0.00111,0.00112,0.00111,0.00201,0.00133,0,0
0.39201,0.39656,0.39095,0.94457,0.00380,0.00154,0.96838,0.00365,0.00273,0.00237,0.01229,0.00186,0.00171,0.00167,2,6
0.34395,0.22029,0.38938,0.90541,0.00152,0.00079,0.98903,0.00172,0.00141,0.00122,0.00163,0.00098,0.00086,0.00084,2,2
0.28577,0.36967,0.85317,0.36439,0.00278,0.96558,0.00230,0.00243,0.00215,0.00240,0.00240,0.00226,0.00321,0.01450,1,1
0.60809,0.25293,0.31350,0.26748,0.01529,0.01314,0.01795,0.46916,0.05416,0.03515,0.01555,0.31917,0.01385,0.04656,3,3
0.49392,0.34191,0.30309,0.52677,0.01569,0.00611,0.62972,0.26221,0.02088,0.01574,0.01074,0.00811,0.02377,0.00704,2,0
0.60551,0.29416,0.13897,0.18935,0.00605,0.00528,0.01182,0.84727,0.01946,0.04491,0.00689,0.04699,0.00506,0.00626,3,4
0.48704,0.50869,0.19498,0.44530,0.00690,0.00584,0.01328,0.69623,0.00921,0.01669,0.23066,0.00849,0.00630,0.00641,3,2
0.49369,0.25438,0.35162,0.50330,0.04305,0.04844,0.44401,0.15284,0.05132,0.09422,0.02150,0.10655,0.01913,0.01895,2,7
0.40439,0.61151,0.57478,0.71719,0.00897,0.00626,0.01337,0.01018,0.00759,0.00694,0.88844,0.00570,0.04577,0.00679,6,8
0.59662,0.59263,0.24646,0.41202,0.00715,0.00616,0.01128,0.02508,0.66551,0.18490,0.00811,0.07835,0.00686,0.00660,4,3
0.30996,0.37835,0.82610,0.39001,0.00510,0.92395,0.00550,0.00493,0.00463,0.00435,0.00476,0.00412,0.00567,0.03700,1,1
0.31710,0.23050,0.39641,0.89809,0.00167,0.00079,0.98920,0.00162,0.00142,0.00122,0.00137,0.00099,0.00087,0.00085,2,2
0.12727,0.66930,0.93839,0.16471,0.00159,0.00094,0.00081,0.00107,0.00072,0.00073,0.00075,0.00071,0.99159,0.00110,8,8
0.37385,0.74974,0.50687,0.78061,0.00422,0.00375,0.00655,0.00634,0.00577,0.00438,0.95145,0.00350,0.00974,0.00430,6,0
0.31575,0.49176,0.65060,0.58490,0.01918,0.01034,0.64920,0.01518,0.01270,0.01258,0.01291,0.01021,0.23974,0.01794,2,8
0.50406,0.53032,0.17748,0.49345,0.00994,0.00800,0.04189,0.51144,0.02305,0.06901,0.30692,0.01064,0.01024,0.00888,3,3
0.71990,0.18925,0.09200,0.09364,0.00136,0.00111,0.00184,0.98253,0.00175,0.00538,0.00182,0.00175,0.00123,0.00124,3,5
0.35800,0.50408,0.55575,0.77587,0.57202,0.00349,0.39086,0.00622,0.00499,0.00434,0.00457,0.00394,0.00532,0.00425,0,2
0.51411,0.61330,0.36286,0.78124,0.06363,0.00932,0.10740,0.02865,0.61694,0.03131,0.10768,0.01325,0.01106,0.01077,4,4
0.29860,0.32493,0.65333,0.26138,0.00363,0.94479,0.00355,0.02343,0.00293,0.00618,0.00319,0.00294,0.00361,0.00575,1,1
0.10126,0.68352,0.94714,0.18068,0.00156,0.00092,0.00087,0.00091,0.00077,0.00070,0.00073,0.00070,0.99171,0.00113,8,8
0.93333,0.63647,0.82313,0.36357,0.00147,0.00222,0.00105,0.00115,0.00099,0.00106,0.00107,0.00111,0.00149,0.98839,9,9
0.38463,0.77437,0.46379,0.83848,0.00220,0.00292,0.00379,0.00378,0.00281,0.00272,0.97480,0.00203,0.00221,0.00273,6,1
0.35544,0.19434,0.39517,0.88408,0.00175,0.00091,0.98742,0.00201,0.00174,0.00140,0.00159,0.00114,0.00107,0.00097,2,2
0.94512,0.60891,0.81937,0.37179,0.00154,0.00223,0.00125,0.00122,0.00105,0.00107,0.00109,0.00121,0.00158,0.98776,9,9
0.65307,0.57183,0.28789,0.18423,0.00476,0.00460,0.00659,0.01420,0.00720,0.89997,0.00491,0.04374,0.00708,0.00695,5,7
0.62121,0.35730,0.12144,0.15340,0.00366,0.00310,0.00520,0.93762,0.00563,0.02683,0.00695,0.00432,0.00332,0.00336,3,2
0.22157,0.47480,0.96767,0.19735,0.00425,0.00473,0.00216,0.00234,0.00207,0.00191,0.00201,0.00195,0.96679,0.01179,8,9
0.42477,0.76891,0.42427,0.82032,0.00217,0.00207,0.00367,0.00557,0.00288,0.00269,0.97437,0.00206,0.00231,0.00220,6,6
0.75259,0.78281,0.17233,0.15748,0.00105,0.00104,0.00221,0.00426,0.00152,0.98479,0.00122,0.00182,0.00103,0.00105,5,5
0.43483,0.74542,0.42016,0.79925,0.00262,0.00285,0.00439,0.00776,0.00346,0.00332,0.96776,0.00247,0.00264,0.00274,6,6
0.57699,0.34865,0.10032,0.23267,0.00266,0.00191,0.01662,0.95493,0.00327,0.00949,0.00322,0.00371,0.00206,0.00213,3,3
0.14643,0.62853,0.92670,0.17184,0.00210,0.00112,0.00098,0.00135,0.00087,0.00088,0.00091,0.00087,0.98960,0.00131,8,8
0.60496,0.24834,0.21754,0.20716,0.00769,0.00626,0.00971,0.53845,0.01214,0.02390,0.00824,0.37992,0.00652,0.00718,3,7
0.46704,0.91978,0.43335,0.87449,0.00129,0.00126,0.00230,0.00238,0.00173,0.00172,0.98548,0.00121,0.00129,0.00133,6,6
0.68258,0.64566,0.21368,0.42664,0.00431,0.00416,0.01307,0.01506,0.00641,0.86765,0.07476,0.00624,0.00408,0.00425,5,2
0.68829,0.52261,0.09090,0.17620,0.00343,0.00301,0.01183,0.11475,0.00495,0.84182,0.00797,0.00565,0.00341,0.00317,5,5
0.52498,0.34071,0.15867,0.43798,0.00627,0.00361,0.27644,0.66488,0.00693,0.01320,0.00743,0.01165,0.00536,0.00422,3,2
0.23001,0.69024,0.69702,0.49322,0.97751,0.00152,0.00257,0.00201,0.00312,0.00217,0.00146,0.00156,0.00622,0.00185,0,8
0.82769,0.41099,0.74987,0.41020,0.00350,0.00340,0.00533,0.00374,0.00189,0.00200,0.00195,0.00199,0.00252,0.97367,9,9
0.42223,0.76200,0.44059,0.82041,0.00193,0.00183,0.00326,0.00481,0.00247,0.00238,0.97682,0.00177,0.00244,0.00230,6,6
0.39906,0.54370,0.48179,0.27181,0.40184,0.02009,0.01896,0.41709,0.01409,0.02234,0.01427,0.01674,0.02549,0.04909,3,0
0.40370,0.46712,0.39549,0.85488,0.04933,0.00880,0.27575,0.04290,0.01406,0.01345,0.56598,0.00974,0.01018,0.00981,6,0
0.52116,0.57832,0.25500,0.56387,0.00546,0.00525,0.01338,0.01961,0.00867,0.37055,0.55840,0.00691,0.00626,0.00551,6,5
0.49869,0.44082,0.15200,0.62264,0.01367,0.00836,0.22326,0.32523,0.15258,0.09320,0.15211,0.01209,0.00945,0.01005,3,2
0.88101,0.58234,0.80727,0.35253,0.00177,0.00250,0.00126,0.00174,0.00129,0.00125,0.00128,0.00133,0.00201,0.98558,9,9
0.74817,0.27792,0.08293,0.16188,0.00153,0.00117,0.00427,0.97897,0.00198,0.00556,0.00229,0.00168,0.00126,0.00129,3,5
0.61957,0.82869,0.37508,0.63744,0.00140,0.00114,0.00198,0.00213,0.98510,0.00208,0.00158,0.00207,0.00133,0.00119,4,4
0.38782,0.50622,0.42934,0.63434,0.37062,0.01236,0.40982,0.08144,0.03291,0.02383,0.02277,0.01480,0.01721,0.01424,2,2
0.16168,0.21686,0.83885,0.37457,0.00157,0.98541,0.00140,0.00140,0.00126,0.00137,0.00140,0.00130,0.00182,0.00307,1,1
0.47087,0.81040,0.43163,0.84898,0.00187,0.00183,0.00350,0.00371,0.00245,0.00247,0.97864,0.00177,0.00189,0.00188,6,6
0.47389,0.79907,0.43875,0.87211,0.00185,0.00173,0.00384,0.00318,0.00238,0.00214,0.97962,0.00168,0.00178,0.00181,6,6
0.30573,0.65153,0.65689,0.61177,0.97322,0.00163,0.01106,0.00220,0.00189,0.00163,0.00168,0.00166,0.00307,0.00197,0,8
0.37423,0.17814,0.39579,0.90703,0.00194,0.00085,0.98752,0.00166,0.00230,0.00133,0.00146,0.00109,0.00095,0.00091,2,4
0.31217,0.49469,0.63882,0.53930,0.01622,0.00919,0.52918,0.01479,0.01503,0.01680,0.00969,0.00819,0.37180,0.00911,2,8
0.49315,0.93722,0.43499,0.87949,0.00130,0.00122,0.00224,0.00238,0.00169,0.00152,0.98594,0.00117,0.00126,0.00128,6,4
0.83123,0.76583,0.17365,0.13554,0.00102,0.00101,0.00154,0.00406,0.00141,0.98622,0.00113,0.00169,0.00095,0.00098,5,5
0.14502,0.50126,0.92380,0.18492,0.00282,0.00147,0.00124,0.00147,0.00110,0.00120,0.00113,0.00109,0.98674,0.00174,8,0
0.82205,0.37328,0.71638,0.29640,0.00248,0.00333,0.00190,0.00766,0.00203,0.00221,0.00193,0.00205,0.00279,0.97363,9,9
0.40147,0.54723,0.37497,0.35819,0.49547,0.00800,0.02075,0.39814,0.01353,0.01646,0.01571,0.00980,0.01225,0.00989,0,9
0.83867,0.49203,0.68679,0.61736,0.01398,0.02655,0.01542,0.01657,0.01580,0.01197,0.43822,0.01072,0.02624,0.42454,6,9
0.77822,0.67859,0.18706,0.13184,0.00109,0.00108,0.00179,0.00479,0.00193,0.98365,0.00125,0.00184,0.00148,0.00109,5,8
0.86683,0.51145,0.81044,0.38900,0.00207,0.00312,0.00154,0.00168,0.00143,0.00147,0.00218,0.00158,0.00230,0.98264,9,9
0.87473,0.51552,0.81083,0.38007,0.00185,0.00267,0.00135,0.00148,0.00127,0.00131,0.00162,0.00141,0.00188,0.98515,9,9
0.59877,0.45204,0.20247,0.16181,0.00979,0.00736,0.01221,0.72329,0.06706,0.10880,0.01064,0.02809,0.02455,0.00821,3,3
0.69951,0.06757,0.45804,0.41553,0.00125,0.00106,0.00143,0.00157,0.00207,0.00239,0.00107,0.98686,0.00107,0.00122,7,7
0.50655,0.53013,0.12315,0.40825,0.00686,0.00573,0.02106,0.63854,0.01088,0.08921,0.20769,0.00772,0.00603,0.00630,3,5
0.30507,0.70479,0.74009,0.51033,0.96716,0.00214,0.00307,0.00256,0.00229,0.00183,0.00235,0.00252,0.00408,0.01201,0,0
0.52383,0.45423,0.24004,0.29772,0.01962,0.00682,0.01145,0.87861,0.01064,0.01756,0.03106,0.00812,0.00796,0.00816,3,0
0.80553,0.70198,0.17547,0.13853,0.00115,0.00116,0.00177,0.00503,0.00166,0.98367,0.00133,0.00197,0.00111,0.00116,5,5
0.38983,0.24051,0.40358,0.87813,0.00247,0.00107,0.98529,0.00221,0.00186,0.00162,0.00182,0.00133,0.00117,0.00117,2,2
0.60157,0.35589,0.10095,0.25613,0.00247,0.00140,0.00694,0.96890,0.00262,0.00563,0.00676,0.00199,0.00170,0.00157,3,2
0.54808,0.60558,0.26510,0.60941,0.01469,0.01186,0.06637,0.03781,0.40602,0.28669,0.12666,0.02364,0.01357,0.01270,4,3
0.22131,0.51649,0.92038,0.20837,0.00194,0.00115,0.00109,0.00113,0.00184,0.00092,0.00095,0.00092,0.98874,0.00132,8,8
0.41869,0.47258,0.37352,0.91520,0.00660,0.00496,0.15370,0.01134,0.00794,0.01367,0.78547,0.00583,0.00521,0.00527,6,6
0.75891,0.28975,0.07404,0.13641,0.00116,0.00088,0.00261,0.98371,0.00273,0.00395,0.00150,0.00132,0.00114,0.00100,3,3
